timestamp,elapsed_s,gpu0_power_w,gpu0_mem_used_gb,gpu0_util_pct,gpu0_mem_bw_util_pct,gpu0_temp_c,gpu0_pcie_tx_mb_s,gpu0_pcie_rx_mb_s,gpu1_power_w,gpu1_mem_used_gb,gpu1_util_pct,gpu1_mem_bw_util_pct,gpu1_temp_c,gpu1_pcie_tx_mb_s,gpu1_pcie_rx_mb_s,gpu2_power_w,gpu2_mem_used_gb,gpu2_util_pct,gpu2_mem_bw_util_pct,gpu2_temp_c,gpu2_pcie_tx_mb_s,gpu2_pcie_rx_mb_s,gpu3_power_w,gpu3_mem_used_gb,gpu3_util_pct,gpu3_mem_bw_util_pct,gpu3_temp_c,gpu3_pcie_tx_mb_s,gpu3_pcie_rx_mb_s,kv_cache_pct,requests_running,requests_waiting
1787233076.093,0.000,147.3,64.69,0,0,85,2.6,0.4,131.3,66.55,0,1,79,2.7,1.1,114.7,64.69,0,0,83,0.6,0.9,108.5,69.68,0,0,79,0.6,0.5,0.0,0,0
1787233076.530,0.437,147.3,64.69,0,0,85,0.6,0.5,116.5,66.55,0,1,78,1.2,1.8,114.7,64.69,0,0,83,3.6,1.4,108.5,69.68,0,0,79,1.9,0.4,0.0,0,0
1787233076.979,0.886,118.8,64.69,0,0,84,2.3,0.6,115.3,66.55,0,1,78,7.4,4.0,114.7,64.69,0,0,83,4.8,5.2,108.5,69.68,0,0,79,2.9,0.5,0.0,0,0
1787233077.430,1.338,118.8,64.69,0,0,84,1.9,1.4,110.8,66.55,0,1,78,2.4,0.9,99.6,64.69,0,0,82,2.2,0.4,94.3,69.68,0,0,78,0.6,0.4,0.0,0,0
1787233077.875,1.783,118.8,64.69,0,0,84,2.3,0.4,106.9,66.55,0,1,78,1.1,1.0,99.6,64.69,0,0,82,0.6,0.5,94.3,69.68,0,0,78,0.6,4.7,0.0,0,0
1787233078.322,2.229,114.2,64.69,0,0,83,0.6,0.4,106.4,66.55,0,1,77,1.2,1.0,94.3,64.69,0,0,81,2.3,0.4,92.0,69.68,0,0,78,2.2,0.5,0.0,0,0
1787233078.759,2.667,114.2,64.69,0,0,83,0.7,0.5,106.4,66.55,0,1,77,2.0,1.0,94.3,64.69,0,0,81,0.6,0.5,92.0,69.68,0,0,78,0.6,1.4,0.0,0,0
1787233079.196,3.103,113.4,64.69,0,0,83,5.2,0.7,106.0,66.55,0,1,77,4.7,2.7,94.0,64.69,0,0,81,2.7,5.2,88.7,69.68,0,0,77,4.5,0.5,0.0,0,0
1787233079.634,3.541,113.4,64.69,0,0,83,0.6,0.5,105.8,66.55,0,1,77,1.2,1.9,94.0,64.69,0,0,81,3.6,1.4,88.7,69.68,0,0,77,3.2,0.5,0.0,0,0
1787233080.071,3.978,112.0,64.69,0,0,82,4.3,2.1,105.4,66.55,0,1,77,1.6,1.1,93.2,64.69,0,0,81,0.7,0.4,88.3,69.68,0,0,77,0.6,0.9,0.0,0,0
1787233080.509,4.416,112.0,64.69,0,0,82,1.9,0.5,104.9,66.55,0,1,76,1.2,1.0,93.2,64.69,0,0,81,1.7,0.5,88.3,69.68,0,0,77,3.1,0.4,0.0,0,0
1787233080.946,4.853,112.0,64.69,0,0,82,1.5,0.5,104.7,66.55,0,1,76,1.0,1.5,93.2,64.69,0,0,81,5.0,3.7,88.3,69.68,0,0,77,0.6,4.5,0.0,0,0
1787233081.389,5.297,111.5,64.69,0,0,82,0.7,0.5,104.6,66.55,0,1,76,2.7,1.0,92.0,64.69,0,0,80,0.6,0.4,87.2,69.68,0,0,77,0.6,0.6,0.0,0,0
1787233081.826,5.733,110.7,64.69,0,0,81,0.6,0.5,104.6,66.55,0,1,76,3.3,1.1,92.0,64.69,0,0,80,2.3,1.4,86.9,69.68,0,0,76,1.9,1.4,0.0,0,0
