timestamp,elapsed_s,gpu0_power_w,gpu0_mem_used_gb,gpu0_util_pct,gpu0_mem_bw_util_pct,gpu0_temp_c,gpu0_pcie_tx_mb_s,gpu0_pcie_rx_mb_s,gpu1_power_w,gpu1_mem_used_gb,gpu1_util_pct,gpu1_mem_bw_util_pct,gpu1_temp_c,gpu1_pcie_tx_mb_s,gpu1_pcie_rx_mb_s,gpu2_power_w,gpu2_mem_used_gb,gpu2_util_pct,gpu2_mem_bw_util_pct,gpu2_temp_c,gpu2_pcie_tx_mb_s,gpu2_pcie_rx_mb_s,gpu3_power_w,gpu3_mem_used_gb,gpu3_util_pct,gpu3_mem_bw_util_pct,gpu3_temp_c,gpu3_pcie_tx_mb_s,gpu3_pcie_rx_mb_s,kv_cache_pct,requests_running,requests_waiting
1783046799.033,0.000,28.7,91.64,0,0,71,0.7,0.5,24.9,91.64,0,0,59,0.7,0.6,18.5,91.64,0,0,68,1.6,0.5,14.8,91.64,0,0,62,0.8,0.5,0.0,0,0
1783046799.582,0.549,28.7,91.64,0,0,71,0.9,0.6,24.9,91.64,0,0,59,2.3,0.5,18.6,91.64,0,0,68,2.0,0.5,14.8,91.64,0,0,62,2.3,2.4,0.0,0,0
1783046800.019,0.985,27.7,91.64,0,0,70,0.8,0.6,24.9,91.64,0,0,59,0.8,0.5,18.6,91.64,0,0,68,1.5,0.6,14.8,91.64,0,0,62,0.8,0.5,0.0,0,0
1783046800.446,1.413,27.7,91.64,0,0,70,3.2,0.5,25.0,91.64,0,0,59,0.7,1.0,18.8,91.64,0,0,68,2.4,0.5,14.9,91.64,0,0,62,0.8,0.5,0.0,0,0
1783046800.873,1.840,27.7,91.64,0,0,70,0.8,0.5,25.0,91.64,0,0,59,0.7,0.7,18.8,91.64,0,0,68,2.9,2.3,14.9,91.64,0,0,62,0.8,0.6,0.0,0,0
1783046801.301,2.268,27.8,91.64,0,0,70,0.7,0.5,25.0,91.64,0,0,59,2.3,0.5,17.8,91.64,0,0,67,0.7,0.5,14.9,91.64,0,0,62,2.4,0.5,0.0,0,0
1783046801.727,2.694,27.8,91.64,0,0,70,2.8,2.5,25.0,91.64,0,0,59,2.2,2.4,17.8,91.64,0,0,67,4.3,0.6,14.9,91.64,0,0,62,0.8,0.5,0.0,0,0
1783046802.170,3.137,27.7,91.64,0,0,70,2.8,0.7,25.0,91.64,0,0,59,2.9,2.3,18.5,91.64,0,0,67,2.9,0.6,15.1,91.64,0,0,62,0.8,0.5,0.0,0,0
1783046802.597,3.563,27.7,91.64,0,0,70,0.7,0.6,24.9,91.64,0,0,59,2.4,0.5,18.5,91.64,0,0,67,1.6,0.7,15.1,91.64,0,0,62,2.4,2.8,0.0,0,0
1783046803.028,3.995,28.2,91.64,0,0,70,0.8,0.6,24.9,91.64,0,0,59,0.7,0.5,18.5,91.64,0,0,67,0.7,4.4,15.1,91.64,0,0,62,0.7,0.5,0.0,0,0
1783046803.455,4.421,28.2,91.64,0,0,70,3.0,0.5,25.6,91.64,0,0,59,0.7,0.5,18.5,91.64,0,0,67,2.4,1.0,15.2,91.64,0,0,62,0.7,0.5,0.0,0,0
1783046803.883,4.850,28.2,91.64,0,0,70,0.8,0.5,25.6,91.64,0,0,59,0.7,1.8,18.5,91.64,0,0,67,3.0,2.3,15.2,91.64,0,0,62,0.8,0.5,0.0,0,0
1783046804.314,5.280,27.7,91.64,0,0,70,0.8,0.6,24.9,91.64,0,0,59,2.2,0.4,18.3,91.64,0,0,67,0.7,0.5,15.2,91.64,0,0,61,2.4,0.5,0.0,0,0
1783046804.741,5.708,27.7,91.64,0,0,70,3.2,3.7,24.9,91.64,0,0,59,7.6,2.5,18.3,91.64,0,0,67,2.4,0.6,15.2,91.64,0,0,61,0.8,0.6,0.0,0,0
1783046805.178,6.145,27.7,91.64,0,0,70,0.8,0.5,24.9,91.64,0,0,59,0.7,0.6,17.7,91.64,0,0,67,0.7,0.6,15.1,91.64,0,0,61,0.8,0.6,0.0,0,0
1783046805.605,6.572,27.7,91.64,0,0,70,0.7,0.6,25.0,91.64,0,0,59,2.3,0.5,17.7,91.64,0,0,67,1.5,0.8,15.1,91.64,0,0,61,2.4,6.9,0.0,0,0
1783046806.046,7.013,27.5,91.64,0,0,70,2.4,0.5,25.0,91.64,0,0,59,0.7,5.0,17.7,91.64,0,0,67,2.4,1.1,15.1,91.64,0,0,61,0.7,0.8,0.0,0,0
1783046806.483,7.450,27.5,91.64,0,0,70,0.8,0.5,25.0,91.64,0,0,58,0.7,0.5,17.4,91.64,0,0,67,1.5,0.5,15.0,91.64,0,0,61,0.7,0.5,0.0,0,0
1783046806.910,7.876,27.5,91.64,0,0,70,0.7,0.5,25.0,91.64,0,0,58,4.4,0.7,17.4,91.64,0,0,67,2.9,0.5,15.0,91.64,0,0,61,2.3,0.6,0.0,0,0
