timestamp,elapsed_s,gpu0_power_w,gpu0_mem_used_gb,gpu0_util_pct,gpu0_mem_bw_util_pct,gpu0_temp_c,gpu0_pcie_tx_mb_s,gpu0_pcie_rx_mb_s,gpu1_power_w,gpu1_mem_used_gb,gpu1_util_pct,gpu1_mem_bw_util_pct,gpu1_temp_c,gpu1_pcie_tx_mb_s,gpu1_pcie_rx_mb_s,gpu2_power_w,gpu2_mem_used_gb,gpu2_util_pct,gpu2_mem_bw_util_pct,gpu2_temp_c,gpu2_pcie_tx_mb_s,gpu2_pcie_rx_mb_s,gpu3_power_w,gpu3_mem_used_gb,gpu3_util_pct,gpu3_mem_bw_util_pct,gpu3_temp_c,gpu3_pcie_tx_mb_s,gpu3_pcie_rx_mb_s,kv_cache_pct,requests_running,requests_waiting
1787216169.579,0.000,182.6,73.25,0,0,84,0.6,0.5,182.0,75.10,0,1,79,2.7,1.1,147.3,73.25,0,0,81,0.7,0.5,133.5,77.90,0,0,79,0.6,5.1,58.0,8,0
1787216170.019,0.440,132.8,73.25,0,0,83,2.5,3.8,130.3,75.10,5,1,79,1.1,2.6,115.6,73.25,0,0,81,2.7,0.5,111.0,77.90,0,0,79,2.2,0.5,58.0,8,0
1787216170.469,0.891,132.8,73.25,0,0,83,0.6,0.4,115.2,75.10,6,1,78,2.8,0.9,115.6,73.25,0,0,81,0.6,0.4,111.0,77.90,0,0,79,0.6,0.5,58.0,8,0
1787216170.909,1.330,116.1,73.25,0,0,83,0.6,0.5,113.5,75.10,0,1,78,1.1,0.8,115.6,73.25,0,0,81,1.5,0.9,92.8,77.90,0,0,78,6.5,3.7,58.0,8,0
1787216171.351,1.772,116.1,73.25,0,0,83,2.3,0.5,109.6,75.10,0,1,78,1.2,1.9,95.5,73.25,0,0,80,3.6,1.3,92.8,77.90,0,0,78,1.9,0.5,58.0,8,0
1787216171.789,2.210,116.1,73.25,0,0,83,0.7,1.0,106.3,75.10,0,1,77,1.1,1.1,93.7,73.25,0,0,80,0.6,0.5,92.8,77.90,0,0,78,0.6,0.5,58.0,8,0
1787216172.227,2.648,113.9,73.25,0,0,82,0.7,1.4,106.3,75.10,0,1,77,2.5,3.3,91.5,73.25,0,0,80,2.8,0.5,90.9,77.90,0,0,78,1.1,0.5,58.0,8,0
1787216172.678,3.099,111.7,73.25,0,0,82,3.9,0.7,105.9,75.10,0,1,77,4.8,2.7,91.5,73.25,0,0,80,2.7,2.3,88.5,77.90,0,0,77,2.7,4.8,58.0,8,0
1787216173.119,3.540,111.5,73.25,0,0,82,0.6,0.4,105.5,75.10,0,1,77,1.1,0.9,91.5,73.25,0,0,80,0.6,0.5,88.1,77.90,0,0,77,2.3,0.6,58.0,8,0
1787216173.558,3.979,111.5,73.25,0,0,82,2.3,0.4,105.3,75.10,0,1,77,1.1,2.0,91.0,73.25,0,0,79,3.6,1.4,88.1,77.90,0,0,77,1.9,0.5,58.0,8,0
1787216173.998,4.419,109.8,73.25,0,0,81,4.8,0.9,105.2,75.10,6,1,77,5.3,1.9,91.0,73.25,0,0,79,2.6,2.0,88.1,77.90,0,0,77,0.6,0.5,58.0,8,0
1787216174.444,4.865,109.8,73.25,0,0,81,0.9,0.5,104.8,75.10,6,1,76,1.1,1.1,90.5,73.25,0,0,79,0.6,0.4,86.5,77.90,0,0,77,0.6,0.4,58.0,8,0
1787216174.885,5.306,109.4,73.25,0,0,81,0.6,0.5,104.4,75.10,0,1,76,1.1,1.1,90.5,73.25,0,0,79,0.6,1.5,86.5,77.90,0,0,77,3.3,4.5,58.0,8,0
1787216175.359,5.780,109.4,73.25,0,0,81,2.2,0.4,104.0,75.10,0,1,76,1.1,1.1,90.5,73.25,0,0,79,2.2,0.6,86.5,77.90,0,0,77,2.7,0.6,58.0,8,0
1787216175.797,6.219,109.4,73.25,0,0,81,0.7,5.0,103.6,75.10,0,1,76,6.8,0.9,90.4,73.25,0,0,78,0.6,0.4,85.8,77.90,0,0,76,0.6,0.5,58.0,8,0
1787216176.239,6.661,107.9,73.25,0,0,80,0.6,0.5,103.6,75.10,0,1,76,3.2,2.6,90.4,73.25,0,0,78,0.6,0.5,85.8,77.90,0,0,76,0.6,1.4,58.0,8,0
