timestamp,elapsed_s,gpu0_power_w,gpu0_mem_used_gb,gpu0_util_pct,gpu0_mem_bw_util_pct,gpu0_temp_c,gpu0_pcie_tx_mb_s,gpu0_pcie_rx_mb_s,gpu1_power_w,gpu1_mem_used_gb,gpu1_util_pct,gpu1_mem_bw_util_pct,gpu1_temp_c,gpu1_pcie_tx_mb_s,gpu1_pcie_rx_mb_s,gpu2_power_w,gpu2_mem_used_gb,gpu2_util_pct,gpu2_mem_bw_util_pct,gpu2_temp_c,gpu2_pcie_tx_mb_s,gpu2_pcie_rx_mb_s,gpu3_power_w,gpu3_mem_used_gb,gpu3_util_pct,gpu3_mem_bw_util_pct,gpu3_temp_c,gpu3_pcie_tx_mb_s,gpu3_pcie_rx_mb_s,kv_cache_pct,requests_running,requests_waiting
1781289495.838,0.000,91.7,81.38,0,0,69,2.3,0.5,87.5,81.38,0,0,50,1.3,0.4,88.8,81.38,0,0,64,2.3,0.5,92.6,81.41,0,0,59,0.6,0.6,0.0,1,0
1781289496.273,0.435,91.7,81.38,0,0,69,0.6,0.4,87.5,81.38,0,0,50,0.6,0.5,88.8,81.38,0,0,64,0.6,0.5,92.6,81.41,0,0,59,1.1,0.5,0.0,1,0
1781289496.712,0.875,80.0,81.38,0,0,68,2.6,0.5,87.5,81.38,0,0,50,2.3,0.4,88.8,81.38,0,0,64,0.7,0.5,92.6,81.41,0,0,59,1.5,0.5,0.0,1,0
1781289497.147,1.309,80.0,81.38,0,0,68,1.7,0.5,79.7,81.38,0,0,50,0.6,0.5,85.0,81.38,0,0,64,2.5,0.5,85.5,81.41,0,0,59,0.6,0.4,0.0,1,0
1781289497.582,1.744,80.0,81.38,0,0,68,0.6,0.5,79.7,81.38,0,0,50,0.6,0.5,85.0,81.38,0,0,64,1.2,1.7,85.5,81.41,0,0,59,6.3,0.5,0.0,1,0
1781289498.019,2.181,79.8,81.38,0,0,68,5.6,0.6,77.9,81.38,0,0,50,2.3,0.4,83.6,81.38,0,0,64,0.6,0.5,84.4,81.41,0,0,59,0.6,0.5,0.0,1,0
1781289498.455,2.617,79.8,81.38,0,0,68,1.3,4.8,77.9,81.38,0,0,50,2.4,3.5,83.6,81.38,0,0,64,0.7,0.4,84.4,81.41,0,0,59,0.6,0.5,0.0,1,0
1781289498.898,3.060,79.8,81.38,0,0,68,3.3,2.2,76.3,81.38,0,0,50,2.7,2.1,82.1,81.38,0,0,64,2.7,0.4,83.6,81.41,0,0,59,2.2,0.4,0.0,1,0
1781289499.333,3.496,79.8,81.38,0,0,68,2.3,0.4,76.3,81.38,0,0,50,0.6,0.4,82.1,81.38,0,0,64,2.3,0.7,83.6,81.41,0,0,59,2.7,2.5,0.0,1,0
1781289499.768,3.930,79.8,81.38,0,0,68,0.6,0.4,76.3,81.38,0,0,50,0.6,0.5,82.1,81.38,0,0,64,0.7,0.5,83.5,81.41,0,0,59,1.5,0.5,0.0,1,0
1781289500.205,4.367,79.8,81.38,0,0,68,0.6,0.5,76.1,81.38,0,0,50,2.3,0.5,82.2,81.38,0,0,64,0.6,0.4,83.5,81.41,0,0,59,1.5,0.5,0.0,1,0
1781289500.641,4.804,79.8,81.38,0,0,68,2.3,0.5,76.1,81.38,0,0,50,2.8,2.0,82.2,81.38,0,0,64,2.3,0.4,83.5,81.41,0,0,59,0.6,0.4,0.0,1,0
1781289501.088,5.250,79.7,81.38,0,0,68,0.6,0.4,75.9,81.38,0,0,50,0.6,0.4,82.0,81.38,0,0,64,0.6,0.4,83.3,81.41,0,0,59,2.3,0.5,0.0,1,0
1781289501.530,5.692,79.7,81.38,0,0,68,2.3,0.4,75.9,81.38,0,0,50,0.6,2.2,82.0,81.38,0,0,64,0.6,0.5,83.3,81.41,0,0,59,0.6,0.6,0.0,1,0
1781289501.970,6.133,79.6,81.38,0,0,68,0.6,0.5,75.9,81.38,0,0,50,0.6,0.4,82.2,81.38,0,0,64,0.6,0.6,83.2,81.41,0,0,59,5.6,0.4,0.0,1,0
1781289502.412,6.575,79.6,81.38,0,0,68,0.6,2.2,75.9,81.38,0,0,50,3.0,3.9,82.2,81.38,0,0,64,4.9,3.6,83.2,81.41,0,0,59,0.6,0.4,0.0,1,0
1781289502.855,7.017,79.7,81.38,0,0,68,0.6,0.5,75.8,81.38,0,0,50,6.4,0.4,82.2,81.38,0,0,64,0.6,0.4,83.1,81.41,0,0,59,0.6,0.4,0.0,1,0
