timestamp,elapsed_s,gpu2_power_w,gpu2_mem_used_gb,gpu2_util_pct,gpu2_mem_bw_util_pct,gpu2_temp_c,gpu2_pcie_tx_mb_s,gpu2_pcie_rx_mb_s,gpu3_power_w,gpu3_mem_used_gb,gpu3_util_pct,gpu3_mem_bw_util_pct,gpu3_temp_c,gpu3_pcie_tx_mb_s,gpu3_pcie_rx_mb_s,kv_cache_pct,requests_running,requests_waiting
1777028217.701,0.000,128.7,84.00,0,0,82,1.5,0.5,146.3,84.00,0,0,82,1.5,0.4,0.0,0,0
1777028218.040,0.340,128.7,84.00,0,0,82,0.5,3.0,146.3,84.00,0,0,82,0.5,0.4,0.0,0,0
1777028218.409,0.708,128.7,84.00,0,0,82,0.5,0.4,146.3,84.00,0,0,82,1.5,0.4,0.0,0,0
1777028218.748,1.047,97.0,84.00,0,0,81,0.5,0.5,113.6,84.00,0,0,81,0.5,0.4,0.0,0,0
1777028219.087,1.386,97.0,84.00,0,0,81,1.5,0.5,113.6,84.00,0,0,81,0.5,0.5,0.0,0,0
1777028219.426,1.725,97.0,84.00,0,0,81,0.5,0.5,113.6,84.00,0,0,81,0.5,0.4,0.0,0,0
1777028219.765,2.065,94.4,84.00,0,0,80,0.5,0.5,111.0,84.00,0,0,80,0.5,0.4,0.0,0,0
1777028220.105,2.404,94.4,84.00,0,0,80,0.5,0.4,111.0,84.00,0,0,80,1.5,0.4,0.0,0,0
1777028220.443,2.743,94.4,84.00,0,0,80,0.5,0.4,111.0,84.00,0,0,80,0.5,0.4,0.0,0,0
1777028220.783,3.082,91.3,84.00,0,0,80,0.5,0.5,107.1,84.00,0,0,80,0.5,0.5,0.0,0,0
1777028221.121,3.421,91.3,84.00,0,0,80,2.2,3.1,107.1,84.00,0,0,80,2.1,2.2,0.0,0,0
1777028221.468,3.767,91.3,84.00,0,0,80,0.5,0.5,107.1,84.00,0,0,80,0.5,0.4,0.0,0,0
1777028221.807,4.106,91.1,84.00,0,0,79,0.5,0.5,106.3,84.00,0,0,79,1.5,0.4,0.0,0,0
1777028222.146,4.445,91.1,84.00,0,0,79,1.1,0.4,106.3,84.00,0,0,79,1.0,0.5,0.0,0,0
1777028222.487,4.787,91.1,84.00,0,0,79,1.5,0.4,106.3,84.00,0,0,79,0.5,0.5,0.0,0,0
1777028222.827,5.126,90.6,84.00,0,0,78,0.5,0.5,105.8,84.00,0,0,79,0.5,0.9,0.0,0,0
1777028223.166,5.465,90.6,84.00,0,0,78,0.5,0.6,105.8,84.00,0,0,79,0.5,2.2,0.0,0,0
1777028223.510,5.809,90.6,84.00,0,0,78,0.5,0.5,105.8,84.00,0,0,79,1.5,0.4,0.0,0,0
1777028223.849,6.149,90.4,84.00,0,0,78,0.5,0.5,104.5,84.00,0,0,78,1.0,0.4,0.0,0,0
1777028224.189,6.488,90.4,84.00,0,0,78,1.5,0.6,104.5,84.00,0,0,78,2.1,2.0,0.0,0,0
1777028224.533,6.833,90.4,84.00,0,0,78,0.5,0.4,104.5,84.00,0,0,78,0.5,0.4,0.0,0,0
1777028224.873,7.172,90.2,84.00,0,0,77,0.5,0.5,104.1,84.00,0,0,78,1.0,0.7,0.0,0,0
1777028225.216,7.515,90.2,84.00,0,0,77,2.2,2.0,104.1,84.00,0,0,78,0.5,0.5,0.0,0,0
1777028225.557,7.856,90.2,84.00,0,0,77,0.5,0.4,104.1,84.00,0,0,78,0.5,0.4,0.0,0,0
1777028225.896,8.195,90.1,84.00,0,0,77,1.5,0.4,103.7,84.00,0,0,78,6.0,6.6,0.0,0,0
1777028226.241,8.540,90.1,84.00,0,0,77,2.0,0.5,103.7,84.00,0,0,78,0.5,0.4,0.0,0,0
1777028226.581,8.880,90.1,84.00,0,0,77,0.5,0.5,103.7,84.00,0,0,78,0.5,0.5,0.0,0,0
1777028226.920,9.219,90.1,84.00,0,0,76,0.5,1.1,102.9,84.00,0,0,77,2.2,2.2,0.0,0,0
1777028227.271,9.570,90.1,84.00,0,0,76,0.5,0.5,102.9,84.00,0,0,77,0.5,0.4,0.0,0,0
1777028227.610,9.909,90.1,84.00,0,0,76,0.5,0.4,102.9,84.00,0,0,77,1.5,0.4,0.0,0,0
1777028227.948,10.248,89.8,84.00,0,0,76,0.5,7.0,102.6,84.00,0,0,77,2.1,1.8,0.0,0,0
1777028228.300,10.599,89.8,84.00,0,0,76,1.5,0.4,102.6,84.00,0,0,77,1.5,0.4,0.0,0,0
1777028228.639,10.939,89.8,84.00,0,0,76,1.0,0.4,102.6,84.00,0,0,77,0.5,0.5,0.0,0,0
1777028228.979,11.278,89.7,84.00,0,0,76,2.6,0.9,102.4,84.00,0,0,76,3.8,3.5,0.0,0,0
1777028229.330,11.629,89.7,84.00,0,0,76,0.5,0.5,102.4,84.00,0,0,76,0.5,0.4,0.0,0,0
1777028229.669,11.969,89.6,84.00,0,0,75,0.5,0.5,102.1,84.00,0,0,76,0.5,0.4,0.0,0,0
1777028230.008,12.308,89.6,84.00,0,0,75,0.5,3.8,102.1,84.00,0,0,76,3.6,0.4,0.0,0,0
1777028230.362,12.662,89.6,84.00,0,0,75,0.5,0.5,102.1,84.00,0,0,76,0.5,0.4,0.0,0,0
1777028230.701,13.000,89.3,84.00,0,0,75,1.5,0.5,101.8,84.00,0,0,75,1.5,0.4,0.0,0,0
1777028231.040,13.339,89.3,84.00,0,0,75,2.1,6.1,101.8,84.00,0,0,75,3.6,0.4,0.0,0,0
1777028231.401,13.700,89.3,84.00,0,0,75,1.5,0.4,101.8,84.00,0,0,75,1.5,0.4,0.0,0,0
1777028231.740,14.040,89.3,84.00,0,0,74,13762.2,13785.5,101.5,84.00,0,0,75,13758.0,13874.1,0.0,0,0
1777028232.083,14.383,89.3,84.00,0,0,74,2800.8,2937.8,101.5,84.00,0,0,75,2800.0,2886.0,1.3,24,0
1777028232.431,14.730,136.8,84.00,99,58,79,2567.6,2549.6,155.7,84.00,99,57,79,2647.5,2601.6,1.5,24,0
1777028232.774,15.073,257.7,84.00,99,60,79,2365.1,2432.2,263.0,84.00,99,60,79,2511.0,1959.3,1.7,24,0
1777028233.117,15.416,257.7,84.00,99,60,79,2404.9,2489.9,263.0,84.00,99,60,79,2513.0,2465.4,1.9,24,0
1777028233.459,15.758,305.4,84.00,99,61,79,2466.2,2406.9,303.8,84.00,99,61,79,2100.7,2486.2,2.1,24,0
1777028233.801,16.101,302.3,84.00,99,61,79,2463.6,2571.4,300.0,84.00,99,61,79,2375.4,2370.7,2.3,24,0
1777028234.144,16.443,302.3,84.00,99,61,79,2112.8,2533.2,300.0,84.00,99,61,79,2722.6,2465.4,2.4,24,0
1777028234.490,16.789,300.4,84.00,99,62,80,2388.5,2551.5,300.0,84.00,99,61,79,2488.5,2449.5,2.6,24,0
1777028234.833,17.132,300.2,84.00,99,61,80,2092.8,2441.7,300.0,84.00,99,61,79,2477.4,2465.8,2.8,24,0
