timestamp,elapsed_s,gpu2_power_w,gpu2_mem_used_gb,gpu2_util_pct,gpu2_mem_bw_util_pct,gpu2_temp_c,gpu2_pcie_tx_mb_s,gpu2_pcie_rx_mb_s,gpu3_power_w,gpu3_mem_used_gb,gpu3_util_pct,gpu3_mem_bw_util_pct,gpu3_temp_c,gpu3_pcie_tx_mb_s,gpu3_pcie_rx_mb_s,kv_cache_pct,requests_running,requests_waiting
1777050332.193,0.000,121.5,88.23,0,0,82,0.5,2.1,119.5,88.23,0,0,81,2.1,0.4,0.0,0,0
1777050332.537,0.344,121.5,88.23,0,0,82,1.5,0.4,119.5,88.23,0,0,81,0.5,0.5,0.0,0,0
1777050332.876,0.683,121.5,88.23,0,0,82,0.4,4.8,119.5,88.23,0,0,81,0.5,1.6,0.0,0,0
1777050333.218,1.024,97.3,88.23,0,0,81,3.9,0.5,112.7,88.23,0,0,80,0.5,0.5,0.0,0,0
1777050333.557,1.363,97.3,88.23,0,0,81,0.5,0.5,112.7,88.23,0,0,80,1.5,0.4,0.0,0,0
1777050333.895,1.702,97.3,88.23,0,0,81,0.5,0.5,112.7,88.23,0,0,80,0.5,3.6,0.0,0,0
1777050334.235,2.042,94.6,88.23,0,0,80,3.1,0.5,108.5,88.23,0,0,80,0.5,0.5,0.0,0,0
1777050334.576,2.383,94.6,88.23,0,0,80,0.5,0.5,108.5,88.23,0,0,80,0.5,0.4,0.0,0,0
1777050334.915,2.722,94.6,88.23,0,0,80,5.4,1.7,108.5,88.23,0,0,80,3.8,0.6,0.0,0,0
1777050335.257,3.064,91.4,88.23,0,0,79,0.5,0.5,107.8,88.23,0,0,79,1.5,0.5,0.0,0,0
1777050335.596,3.403,91.4,88.23,0,0,79,0.5,0.5,107.8,88.23,0,0,79,0.5,0.5,0.0,0,0
1777050335.935,3.742,91.4,88.23,0,0,79,1.5,3.7,107.8,88.23,0,0,79,0.5,0.9,0.0,0,0
1777050336.278,4.084,91.0,88.23,0,0,79,0.5,0.5,106.3,88.23,0,0,79,0.5,0.4,0.0,0,0
1777050336.617,4.423,91.0,88.23,0,0,79,0.5,0.5,106.3,88.23,0,0,79,0.5,0.4,0.0,0,0
1777050336.955,4.762,91.0,88.23,0,0,79,2.7,0.6,106.3,88.23,0,0,79,1.5,5.2,0.0,0,0
1777050337.296,5.102,90.9,88.23,0,0,78,0.5,0.5,105.9,88.23,0,0,78,0.5,0.4,0.0,0,0
1777050337.635,5.441,90.9,88.23,0,0,78,1.5,0.5,105.9,88.23,0,0,78,0.5,0.5,0.0,0,0
1777050337.974,5.780,90.9,88.23,0,0,78,0.5,2.4,105.9,88.23,0,0,78,5.4,1.9,0.0,0,0
1777050338.315,6.122,90.6,88.23,0,0,78,0.5,0.5,105.2,88.23,0,0,78,0.5,0.4,0.0,0,0
1777050338.655,6.462,90.6,88.23,0,0,78,0.5,0.4,105.2,88.23,0,0,78,1.5,0.4,0.0,0,0
1777050338.997,6.804,90.6,88.23,0,0,78,2.2,3.9,105.2,88.23,0,0,78,2.0,4.1,0.0,0,0
1777050339.340,7.147,90.2,88.23,0,0,77,1.5,0.5,104.4,88.23,0,0,77,0.5,0.5,0.0,0,0
1777050339.679,7.486,90.2,88.23,0,0,77,0.5,0.5,104.4,88.23,0,0,77,0.5,0.4,0.0,0,0
1777050340.018,7.825,90.2,88.23,0,0,77,4.4,2.2,104.4,88.23,0,0,77,1.5,0.4,0.0,0,0
1777050340.361,8.168,90.0,88.23,0,0,77,0.5,0.5,103.9,88.23,0,0,77,1.5,0.5,0.0,0,0
1777050340.701,8.508,90.0,88.23,0,0,77,0.5,0.4,103.9,88.23,0,0,77,0.5,0.5,0.0,0,0
1777050341.041,8.848,89.8,88.23,0,0,76,3.1,0.4,103.3,88.23,0,0,76,0.9,0.5,0.0,0,0
1777050341.381,9.188,89.8,88.23,0,0,76,0.5,0.5,103.3,88.23,0,0,76,0.5,0.4,0.0,0,0
1777050341.721,9.528,89.8,88.23,0,0,76,0.5,0.5,103.3,88.23,0,0,76,0.5,0.4,0.0,0,0
1777050342.061,9.867,89.7,88.23,0,0,76,0.5,1.0,103.1,88.23,0,0,76,1.5,0.5,0.0,0,0
1777050342.402,10.209,89.7,88.23,0,0,76,0.5,0.5,103.1,88.23,0,0,76,0.5,0.4,0.0,0,0
1777050342.742,10.548,89.7,88.23,0,0,76,1.5,0.5,103.1,88.23,0,0,76,0.5,0.5,0.0,0,0
1777050343.083,10.889,89.4,88.23,0,0,75,1.0,0.4,102.6,88.23,0,0,75,0.5,0.4,0.0,0,0
