timestamp,elapsed_s,gpu0_power_w,gpu0_mem_used_gb,gpu0_util_pct,gpu0_mem_bw_util_pct,gpu0_temp_c,gpu0_pcie_tx_mb_s,gpu0_pcie_rx_mb_s,gpu1_power_w,gpu1_mem_used_gb,gpu1_util_pct,gpu1_mem_bw_util_pct,gpu1_temp_c,gpu1_pcie_tx_mb_s,gpu1_pcie_rx_mb_s,gpu2_power_w,gpu2_mem_used_gb,gpu2_util_pct,gpu2_mem_bw_util_pct,gpu2_temp_c,gpu2_pcie_tx_mb_s,gpu2_pcie_rx_mb_s,gpu3_power_w,gpu3_mem_used_gb,gpu3_util_pct,gpu3_mem_bw_util_pct,gpu3_temp_c,gpu3_pcie_tx_mb_s,gpu3_pcie_rx_mb_s,kv_cache_pct,requests_running,requests_waiting
1782923030.604,0.000,177.6,79.14,0,0,87,0.6,0.4,169.3,79.15,0,0,82,0.6,0.4,143.7,79.15,0,0,86,0.6,0.6,117.7,79.14,0,0,82,4.3,3.8,9.0,16,0
1782923031.047,0.443,140.7,79.14,0,0,87,0.6,0.4,136.2,79.15,0,0,82,2.2,0.4,111.6,79.15,0,0,85,2.3,0.4,100.3,79.14,0,0,82,0.6,0.4,9.0,16,0
1782923031.493,0.889,140.7,79.14,0,0,87,0.6,0.4,136.2,79.15,0,0,82,1.3,0.4,111.6,79.15,0,0,85,0.6,0.4,100.3,79.14,0,0,81,2.3,0.4,9.0,16,0
1782923031.931,1.328,122.2,79.14,0,0,86,0.7,2.3,109.4,79.15,0,0,81,4.3,0.4,104.2,79.15,0,0,85,0.6,0.5,97.6,79.14,0,0,81,0.6,0.4,9.0,16,0
1782923032.371,1.768,122.2,79.14,0,0,86,8.0,0.5,109.4,79.15,0,0,81,1.5,0.5,104.2,79.15,0,0,85,1.5,0.5,97.6,79.14,0,0,81,0.6,0.5,9.0,16,0
1782923032.813,2.209,120.4,79.14,0,0,86,0.6,0.5,109.4,79.15,0,0,81,0.6,0.5,104.2,79.15,0,0,85,0.7,0.5,97.6,79.14,0,0,80,1.4,0.7,9.0,16,0
1782923033.254,2.650,120.4,79.14,0,0,86,0.8,0.5,106.2,79.15,0,0,80,0.6,0.5,100.7,79.15,0,0,84,2.3,0.4,94.7,79.14,0,0,80,1.3,0.5,9.0,16,0
1782923033.693,3.089,120.4,79.14,0,0,86,0.6,2.2,106.2,79.15,0,0,80,2.8,4.7,100.7,79.15,0,0,84,2.7,2.0,94.7,79.14,0,0,80,2.3,0.5,9.0,16,0
1782923034.139,3.535,118.0,79.14,0,0,85,0.7,0.5,102.5,79.15,0,0,79,2.3,0.4,96.6,79.15,0,0,83,0.7,0.5,94.1,79.14,0,0,80,0.6,0.4,9.0,16,0
1782923034.580,3.976,118.0,79.14,0,0,85,0.6,0.5,102.5,79.15,0,0,79,0.6,0.4,96.6,79.15,0,0,83,0.6,0.5,94.1,79.14,0,0,79,0.6,0.9,9.0,16,0
1782923035.019,4.415,116.3,79.14,0,0,84,0.6,0.5,101.0,79.15,0,0,79,0.6,0.5,94.8,79.15,0,0,83,0.6,0.4,92.3,79.14,0,0,79,1.2,0.5,9.0,16,0
1782923035.461,4.857,116.3,79.14,0,0,84,2.2,0.4,101.0,79.15,0,0,79,0.6,0.5,94.8,79.15,0,0,83,2.2,0.4,92.3,79.14,0,0,78,0.6,0.4,9.0,16,0
1782923035.906,5.302,115.0,79.14,0,0,84,0.6,0.4,99.6,79.15,0,0,78,1.9,2.1,94.3,79.15,0,0,82,0.6,0.4,92.3,79.14,0,0,78,3.1,0.4,9.0,16,0
1782923036.348,5.744,115.0,79.14,0,0,84,0.7,4.9,99.6,79.15,0,0,78,2.9,0.5,94.3,79.15,0,0,82,2.2,0.5,90.6,79.14,0,0,78,0.6,0.4,9.0,16,0
1782923036.790,6.186,115.0,79.14,0,0,84,3.6,0.4,99.6,79.15,0,0,78,0.6,0.4,94.3,79.15,0,0,82,0.6,0.4,90.6,79.14,0,0,78,2.2,0.5,9.0,16,0
1782923037.229,6.625,114.5,79.14,0,0,83,0.6,0.5,99.5,79.15,0,0,78,0.6,0.5,93.1,79.15,0,0,82,0.6,0.5,89.8,79.14,0,0,78,1.5,0.5,9.0,16,0
1782923037.669,7.065,114.5,79.14,0,0,83,2.3,0.5,99.5,79.15,0,0,78,0.6,3.9,93.1,79.15,0,0,82,7.5,2.2,89.8,79.14,0,0,77,2.7,0.5,9.0,16,0
1782923038.114,7.511,113.3,79.14,0,0,83,0.6,0.4,98.4,79.15,0,0,77,0.6,0.5,92.8,79.15,0,0,81,0.6,0.4,88.1,79.14,0,0,77,0.6,0.4,9.0,16,0
1782923038.557,7.954,113.3,79.14,0,0,83,2.3,0.4,98.4,79.15,0,0,77,0.6,0.5,92.8,79.15,0,0,81,2.3,0.5,88.1,79.14,0,0,77,0.6,0.6,9.0,16,0
1782923038.999,8.395,111.6,79.14,0,0,82,0.6,0.4,97.6,79.15,0,0,77,0.6,0.4,92.4,79.15,0,0,81,0.6,0.4,87.0,79.14,0,0,77,2.3,0.5,9.0,16,0
1782923039.439,8.836,111.6,79.14,0,0,82,0.6,0.5,97.6,79.15,0,0,77,2.2,0.4,92.4,79.15,0,0,81,0.6,0.5,87.0,79.14,0,0,77,0.6,0.4,9.0,16,0
1782923039.879,9.276,111.1,79.14,0,0,82,0.6,0.4,97.2,79.15,0,0,76,0.6,0.6,91.7,79.15,0,0,80,2.7,2.0,87.0,79.14,0,0,77,0.6,0.5,9.0,16,0
1782923040.328,9.724,111.1,79.14,0,0,82,0.6,0.4,97.2,79.15,0,0,76,0.6,0.5,91.7,79.15,0,0,80,1.2,0.7,86.6,79.14,0,0,77,5.5,0.4,9.0,16,0
1782923040.771,10.168,111.1,79.14,0,0,82,4.3,0.5,97.2,79.15,0,0,76,0.6,0.5,91.7,79.15,0,0,80,0.6,0.4,86.6,79.14,0,0,76,0.6,0.5,9.0,16,0
1782923041.216,10.612,110.1,79.14,0,0,82,0.6,0.5,96.4,79.15,0,0,76,0.6,0.5,91.4,79.15,0,0,80,0.7,0.5,85.9,79.14,0,0,76,0.6,0.5,9.0,16,0
1782923041.658,11.054,110.1,79.14,0,0,82,2.3,0.4,96.4,79.15,0,0,76,0.6,2.4,91.4,79.15,0,0,80,6.4,2.3,85.9,79.14,0,0,76,2.8,2.0,9.0,16,0
1782923042.100,11.496,109.2,79.14,0,0,81,0.6,0.5,95.3,79.15,0,0,75,0.6,0.4,91.3,79.15,0,0,79,0.6,0.5,84.7,79.14,0,0,76,2.3,0.4,9.0,16,0
1782923042.542,11.938,109.2,79.14,0,0,81,0.7,0.5,95.3,79.15,0,0,75,2.3,0.5,91.3,79.15,0,0,79,0.7,0.5,84.7,79.14,0,0,75,0.6,0.4,9.0,16,0
1782923042.988,12.384,108.8,79.14,0,0,81,0.6,0.4,95.1,79.15,0,0,75,0.6,0.5,91.2,79.15,0,0,79,0.6,0.5,84.2,79.14,0,0,75,0.6,0.5,9.0,16,0
1782923043.430,12.826,108.8,79.14,0,0,81,1.2,0.4,95.1,79.15,0,0,75,0.6,0.5,91.2,79.15,0,0,79,0.6,0.5,84.2,79.14,0,0,75,0.6,0.4,9.0,16,0
1782923043.873,13.269,107.9,79.14,0,0,80,2.3,0.5,95.1,79.15,0,0,75,1.6,0.6,91.2,79.15,0,0,79,4.2,2.2,84.2,79.14,0,0,75,0.6,0.5,9.0,16,0
1782923044.312,13.708,108.2,79.14,25,3,80,476.8,4837.5,94.4,79.15,0,0,75,43.8,65.8,91.0,79.15,0,0,78,4444.8,24106.0,83.5,79.14,0,0,75,7074.3,33208.7,0.0,28,0
1782923045.374,14.770,131.5,79.14,57,3,81,4870.5,28239.2,104.8,79.15,60,3,75,2781.9,6369.6,102.3,79.15,78,3,79,7607.4,7478.4,93.8,79.14,58,3,75,6435.5,7214.5,0.0,109,0
1782923045.815,15.211,172.4,79.14,100,40,83,5776.1,6669.5,115.7,79.15,49,3,74,5574.1,4587.3,114.3,79.15,73,5,78,7347.8,4916.4,106.0,79.14,79,7,77,5654.5,4538.1,0.0,109,0
1782923046.258,15.654,172.4,79.14,100,40,83,5503.4,4644.1,163.3,79.15,100,41,77,5471.7,6627.6,175.0,79.15,100,43,81,5632.2,4659.6,173.5,79.14,100,43,78,8105.1,4664.1,0.0,109,0
