timestamp,elapsed_s,gpu2_power_w,gpu2_mem_used_gb,gpu2_util_pct,gpu2_mem_bw_util_pct,gpu2_temp_c,gpu2_pcie_tx_mb_s,gpu2_pcie_rx_mb_s,gpu3_power_w,gpu3_mem_used_gb,gpu3_util_pct,gpu3_mem_bw_util_pct,gpu3_temp_c,gpu3_pcie_tx_mb_s,gpu3_pcie_rx_mb_s,kv_cache_pct,requests_running,requests_waiting
1777028466.961,0.000,138.9,84.77,0,0,82,3.2,2.3,153.2,84.77,0,0,82,0.5,3.7,0.0,0,0
1777028467.310,0.350,135.4,84.77,0,0,82,0.5,0.4,136.4,84.77,0,0,82,0.5,0.4,0.0,0,0
1777028467.650,0.690,135.4,84.77,0,0,82,1.5,0.5,136.4,84.77,0,0,82,0.5,0.5,0.0,0,0
1777028467.990,1.029,135.4,84.77,0,0,82,2.1,2.0,136.4,84.77,0,0,81,3.5,3.4,0.0,0,0
1777028468.343,1.383,97.3,84.77,0,0,81,0.5,0.4,113.7,84.77,0,0,81,0.4,0.4,0.0,0,0
1777028468.684,1.723,97.3,84.77,0,0,81,0.5,0.5,113.7,84.77,0,0,81,2.0,0.4,0.0,0,0
1777028469.023,2.063,97.3,84.77,0,0,81,3.9,3.5,113.7,84.77,0,0,81,0.5,0.4,0.0,0,0
1777028469.371,2.411,92.0,84.77,0,0,80,0.5,0.4,109.1,84.77,0,0,81,0.5,0.5,0.0,0,0
1777028469.712,2.751,92.0,84.77,0,0,80,0.5,0.5,109.1,84.77,0,0,80,0.5,0.5,0.0,0,0
1777028470.051,3.091,92.0,84.77,0,0,80,4.7,0.4,109.1,84.77,0,0,80,0.5,0.5,0.0,0,0
1777028470.403,3.443,91.6,84.77,0,0,80,2.1,0.4,108.5,84.77,0,0,80,0.4,0.4,0.0,0,0
1777028470.753,3.792,91.6,84.77,0,0,80,1.5,0.4,108.5,84.77,0,0,79,0.5,0.4,0.0,0,0
1777028471.094,4.133,91.6,84.77,0,0,80,0.5,0.4,108.5,84.77,0,0,79,1.4,0.4,0.0,0,0
1777028471.434,4.473,91.0,84.77,0,0,79,0.5,0.5,107.5,84.77,0,0,79,0.5,0.4,0.0,0,0
