timestamp,elapsed_s,gpu2_power_w,gpu2_mem_used_gb,gpu2_util_pct,gpu2_mem_bw_util_pct,gpu2_temp_c,gpu2_pcie_tx_mb_s,gpu2_pcie_rx_mb_s,gpu3_power_w,gpu3_mem_used_gb,gpu3_util_pct,gpu3_mem_bw_util_pct,gpu3_temp_c,gpu3_pcie_tx_mb_s,gpu3_pcie_rx_mb_s,kv_cache_pct,requests_running,requests_waiting
1777034384.033,0.000,156.8,88.23,0,0,82,0.5,3.0,171.1,88.23,0,0,81,0.5,0.4,0.0,0,0
1777034384.385,0.353,132.9,88.23,0,0,81,0.5,0.5,121.0,88.23,0,0,81,1.5,0.4,0.0,0,0
1777034384.761,0.729,132.9,88.23,0,0,81,0.5,0.5,121.0,88.23,0,0,81,0.5,0.4,0.0,0,0
1777034385.101,1.069,132.9,88.23,0,0,81,0.5,0.5,121.0,88.23,0,0,81,1.5,0.4,0.0,0,0
1777034385.441,1.409,94.9,88.23,0,0,81,0.5,0.5,112.9,88.23,0,0,80,0.5,0.4,0.0,0,0
1777034385.780,1.748,94.9,88.23,0,0,81,0.5,0.4,112.9,88.23,0,0,80,0.5,0.5,0.0,0,0
1777034386.120,2.087,94.9,88.23,0,0,81,2.0,0.5,112.9,88.23,0,0,80,0.5,0.4,0.0,0,0
1777034386.459,2.426,93.0,88.23,0,0,80,0.5,0.5,110.2,88.23,0,0,80,0.5,0.4,0.0,0,0
1777034386.798,2.766,93.0,88.23,0,0,80,0.5,0.5,110.2,88.23,0,0,80,1.5,0.5,0.0,0,0
1777034387.137,3.105,93.0,88.23,0,0,80,1.0,0.5,110.2,88.23,0,0,80,0.5,0.7,0.0,0,0
1777034387.482,3.450,90.8,88.23,0,0,79,2.2,2.0,106.8,88.23,0,0,79,1.5,0.4,0.0,0,0
1777034387.831,3.798,90.8,88.23,0,0,79,0.5,0.5,106.8,88.23,0,0,79,0.5,0.5,0.0,0,0
1777034388.170,4.138,90.3,88.23,0,0,79,0.5,0.6,106.2,88.23,0,0,79,0.5,2.1,0.0,0,0
1777034388.514,4.482,90.3,88.23,0,0,79,1.5,0.5,106.2,88.23,0,0,79,0.5,0.4,0.0,0,0
1777034388.854,4.822,90.3,88.23,0,0,79,0.5,0.5,106.2,88.23,0,0,79,0.5,0.4,0.0,0,0
1777034389.194,5.161,89.9,88.23,0,0,78,0.5,1.5,104.9,88.23,0,0,78,3.2,1.9,0.0,0,0
1777034389.537,5.505,89.9,88.23,0,0,78,0.5,0.4,104.9,88.23,0,0,78,0.5,0.4,0.0,0,0
1777034389.879,5.846,89.9,88.23,0,0,78,0.5,0.5,104.9,88.23,0,0,78,0.5,0.6,0.0,0,0
1777034390.224,6.192,89.8,88.23,0,0,77,2.1,2.0,104.3,88.23,0,0,78,0.5,0.4,0.0,0,0
1777034390.569,6.537,89.8,88.23,0,0,77,0.5,0.5,104.3,88.23,0,0,78,0.5,0.5,0.0,0,0
1777034390.909,6.876,89.8,88.23,0,0,77,1.5,0.6,104.3,88.23,0,0,78,0.5,2.1,0.0,0,0
1777034391.250,7.218,89.7,88.23,0,0,77,2.3,0.4,104.2,88.23,0,0,77,0.5,0.4,0.0,0,0
1777034391.594,7.561,89.7,88.23,0,0,77,0.5,0.5,104.2,88.23,0,0,77,1.5,0.4,0.0,0,0
1777034391.933,7.901,89.7,88.23,0,0,77,0.5,2.2,104.2,88.23,0,0,77,2.1,0.8,0.0,0,0
1777034392.279,8.246,89.6,88.23,0,0,76,0.5,0.5,103.7,88.23,0,0,77,0.5,0.5,0.0,0,0
1777034392.618,8.586,89.6,88.23,0,0,76,2.0,0.5,103.7,88.23,0,0,77,0.5,0.5,0.0,0,0
1777034392.957,8.925,89.6,88.23,0,0,76,2.2,2.3,103.7,88.23,0,0,77,0.5,3.8,0.0,0,0
1777034393.314,9.281,89.4,88.23,0,0,76,1.5,0.4,103.0,88.23,0,0,76,0.5,0.4,0.0,0,0
1777034393.653,9.620,89.4,88.23,0,0,76,0.4,0.5,103.0,88.23,0,0,76,1.0,0.4,0.0,0,0
1777034393.992,9.960,89.4,88.23,0,0,76,2.1,2.2,103.0,88.23,0,0,76,4.7,3.3,0.0,0,0
1777034394.358,10.325,89.4,88.23,0,0,75,0.5,0.4,102.8,88.23,0,0,76,0.5,0.4,0.0,0,0
1777034394.697,10.665,89.4,88.23,0,0,75,0.5,0.5,102.8,88.23,0,0,76,1.5,0.4,0.0,0,0
1777034395.037,11.005,89.4,88.23,0,0,75,2.2,3.5,102.8,88.23,0,0,76,0.5,0.4,0.0,0,0
1777034395.387,11.355,89.2,88.23,0,0,75,0.5,0.5,102.5,88.23,0,0,75,1.5,5.0,0.0,0,0
1777034395.726,11.694,89.2,88.23,0,0,75,0.5,0.5,102.5,88.23,0,0,75,0.5,0.4,0.0,0,0
1777034396.066,12.033,89.2,88.23,0,0,75,1.6,0.5,102.5,88.23,0,0,75,0.5,0.5,0.0,0,0
1777034396.407,12.375,89.1,88.23,0,0,75,1.5,0.5,102.1,88.23,0,0,75,0.5,0.5,0.0,0,0
1777034396.747,12.714,89.1,88.23,0,0,75,0.5,0.4,102.1,88.23,0,0,75,0.5,0.4,0.0,0,0
1777034397.086,13.053,89.1,88.23,0,0,75,0.5,0.5,102.1,88.23,0,0,75,0.5,0.5,0.0,0,0
1777034397.425,13.393,88.9,88.23,0,0,74,0.5,5.0,101.9,88.23,0,0,75,5.4,0.4,0.0,0,0
1777034397.765,13.733,88.9,88.23,0,0,74,0.5,0.5,101.9,88.23,0,0,75,0.5,0.4,0.0,0,0
1777034398.105,14.072,88.9,88.23,0,0,74,0.5,0.5,101.9,88.23,0,0,75,1.5,0.4,0.0,0,0
1777034398.444,14.412,88.7,88.23,0,0,74,0.5,0.5,101.7,88.23,0,0,74,0.5,0.4,0.0,0,0
1777034398.783,14.751,88.7,88.23,0,0,74,0.5,0.4,101.7,88.23,0,0,74,0.5,0.5,0.0,0,0
1777034399.123,15.091,88.7,88.23,0,0,74,2.0,0.5,101.7,88.23,0,0,74,0.5,0.6,0.0,0,0
1777034399.466,15.434,88.6,88.23,0,0,74,5.5,0.5,101.5,88.23,0,0,74,0.5,0.4,0.0,0,0
1777034399.805,15.773,88.6,88.23,0,0,74,1.7,0.5,101.5,88.23,0,0,74,1.5,0.4,0.0,0,0
1777034400.146,16.114,77.6,88.23,0,0,72,0.8,0.7,101.5,88.23,0,0,74,1.2,0.7,0.0,0,0
1777034400.489,16.457,77.6,88.23,0,0,72,0.8,0.7,101.2,88.23,0,0,73,1.8,0.8,0.0,0,0
1777034400.832,16.800,77.6,88.23,0,0,72,0.6,0.5,101.2,88.23,0,0,73,0.8,0.7,0.0,0,0
1777034401.175,17.142,55.9,88.23,0,0,72,0.8,0.8,46.7,88.23,0,0,72,9.5,16744.8,0.0,0,0
1777034401.527,17.495,55.9,88.23,0,0,72,189.5,2491.6,46.7,88.23,0,0,72,5238.2,6086.9,2.2,32,0
1777034401.871,17.838,80.2,88.23,59,21,76,4017.8,3221.6,97.2,88.23,70,24,76,2285.6,3467.9,2.8,64,0
1777034402.225,18.193,191.6,88.23,100,57,77,4922.0,3168.4,215.1,88.23,100,57,77,3891.9,3124.7,3.2,64,0
1777034402.576,18.543,191.6,88.23,100,57,77,3723.9,2826.8,215.1,88.23,100,57,77,2804.3,3739.2,3.3,64,0
1777034402.918,18.886,294.1,88.23,100,60,78,4243.3,2961.6,296.7,88.23,100,62,77,4309.2,2851.7,3.4,64,0
1777034403.276,19.244,306.7,88.23,100,61,78,2794.6,3116.4,301.3,88.23,100,63,77,2803.2,2741.6,3.7,64,0
1777034403.619,19.586,306.7,88.23,100,61,78,2796.5,2700.1,301.3,88.23,100,63,77,3529.4,2742.8,3.9,64,0
1777034403.962,19.929,300.2,88.23,100,61,78,2747.4,3604.8,300.1,88.23,100,63,77,3422.5,2816.9,4.1,64,0
1777034404.315,20.283,300.1,88.23,100,62,78,2689.6,3631.3,300.0,88.23,100,63,77,2750.7,2743.6,4.4,64,0
1777034404.657,20.625,300.0,88.23,100,62,78,2743.7,2754.5,300.0,88.23,100,63,77,3528.0,2743.5,4.6,64,0
1777034404.999,20.967,300.0,88.23,100,62,78,4137.4,2704.8,299.9,88.23,100,64,77,3954.0,2647.0,4.9,64,0
1777034405.359,21.326,300.0,88.23,100,62,79,2690.2,2656.0,299.9,88.23,100,64,77,3475.7,2726.2,5.1,64,0
1777034405.701,21.669,300.0,88.23,100,62,79,3464.9,2754.8,300.0,88.23,100,64,77,3580.9,2743.8,5.1,64,0
1777034406.043,22.010,300.0,88.23,100,62,79,3479.1,2857.6,300.0,88.23,100,64,77,3470.5,2690.4,5.4,64,0
1777034406.400,22.368,300.0,88.23,100,62,79,3516.2,2754.5,300.0,88.23,100,64,78,3539.3,2796.2,5.6,64,0
1777034406.742,22.709,300.0,88.23,100,62,79,3493.3,2750.7,300.0,88.23,100,64,78,2699.2,3569.5,5.9,64,0
1777034407.084,23.051,300.0,88.23,100,62,79,3470.1,2700.8,300.0,88.23,100,64,78,2751.4,3565.0,6.1,64,0
1777034407.429,23.396,300.0,88.23,100,62,79,2742.5,3631.3,299.9,88.23,100,64,78,2751.1,3586.2,6.3,64,0
1777034407.773,23.740,300.0,88.23,100,62,79,2688.6,3627.5,300.0,88.23,100,64,78,2753.9,3565.4,6.6,64,0
1777034408.121,24.089,300.0,88.23,100,62,79,2725.1,3628.1,300.0,88.23,100,64,78,2700.7,3980.5,6.7,64,0
1777034408.472,24.439,300.0,88.23,100,62,80,2690.4,3630.4,300.1,88.23,100,64,78,2650.3,2639.6,6.8,64,0
1777034408.816,24.784,300.0,88.23,100,62,80,2688.7,2699.2,300.1,88.23,100,64,78,3527.6,2746.7,7.1,64,0
1777034409.158,25.126,300.0,88.23,100,62,80,3517.4,2700.7,300.1,88.23,100,64,78,3787.5,2693.5,7.3,64,0
1777034409.502,25.470,300.0,88.23,100,62,80,3468.3,2657.3,300.0,88.23,100,64,78,3412.9,2695.4,7.6,64,0
1777034409.844,25.812,300.0,88.23,100,62,80,2637.2,3576.0,300.0,88.23,100,64,78,2753.6,3620.3,7.8,64,0
1777034410.187,26.155,300.0,88.23,100,62,80,2793.0,3627.4,300.0,88.23,100,64,78,2912.4,3619.5,8.1,64,0
1777034410.538,26.506,300.0,88.23,100,62,80,2743.3,3630.6,300.0,88.23,100,64,78,2750.8,3599.6,8.2,64,0
1777034410.885,26.853,300.0,88.23,100,62,80,2758.7,3626.5,300.0,88.23,100,64,78,2700.9,2690.1,8.3,64,0
1777034411.229,27.197,300.0,88.23,100,62,80,3159.1,3633.9,300.0,88.23,100,64,78,2701.9,2638.1,8.5,64,0
1777034411.578,27.546,300.0,88.23,100,62,80,2656.9,2649.8,300.0,88.23,100,64,78,3066.3,2742.0,8.8,64,0
1777034411.920,27.888,300.0,88.23,100,63,81,3928.5,2700.9,300.0,88.23,100,64,79,3685.5,2796.5,9.0,64,0
1777034412.271,28.239,300.0,88.23,100,62,81,2795.3,2753.7,300.0,88.23,100,64,79,3517.3,2690.8,9.3,64,0
1777034412.614,28.581,300.0,88.23,100,62,81,3515.7,2805.5,300.0,88.23,100,64,79,3580.1,2690.9,9.5,64,0
1777034412.956,28.924,300.0,88.23,100,62,81,3521.1,2757.8,300.0,88.23,100,64,79,3682.3,2799.6,9.7,64,0
1777034413.309,29.277,300.0,88.23,100,62,81,3515.0,2805.8,300.0,88.23,100,64,79,3552.9,2739.9,9.8,64,0
1777034413.653,29.620,300.0,88.23,100,62,81,3493.4,2749.8,300.0,88.23,100,64,79,3526.5,2690.1,10.0,64,0
1777034413.994,29.962,300.0,88.23,100,62,81,3588.5,2758.8,300.0,88.23,100,64,79,4208.5,2747.1,10.2,64,0
1777034414.356,30.323,300.0,88.23,100,62,81,3467.8,2804.9,300.0,88.23,100,64,79,3528.7,2639.8,10.5,64,0
1777034414.698,30.666,300.0,88.23,100,62,81,3465.2,2699.4,300.0,88.23,100,64,79,2648.1,3091.9,10.7,64,0
1777034415.041,31.008,300.0,88.23,100,62,81,4106.3,2863.5,300.0,88.23,100,64,79,3486.3,2659.1,11.0,64,0
1777034415.396,31.364,300.0,88.23,100,62,81,3488.6,2699.3,300.0,88.23,100,64,79,2700.1,3617.2,11.2,64,0
1777034415.739,31.706,300.0,88.23,100,62,82,2637.4,3593.9,299.9,88.23,100,64,79,2700.4,3567.2,11.5,64,0
1777034416.081,32.049,300.0,88.23,100,62,82,2690.3,3569.5,299.9,88.23,100,64,79,2700.2,2689.9,11.5,64,0
1777034416.426,32.394,300.0,88.23,100,62,82,2639.9,2699.9,300.0,88.23,100,64,79,3526.1,2689.7,11.7,64,0
1777034416.768,32.736,300.0,88.23,100,62,82,3517.3,2753.0,300.0,88.23,100,64,79,3567.4,2742.6,12.0,64,0
