timestamp,elapsed_s,gpu2_power_w,gpu2_mem_used_gb,gpu2_util_pct,gpu2_mem_bw_util_pct,gpu2_temp_c,gpu2_pcie_tx_mb_s,gpu2_pcie_rx_mb_s,gpu3_power_w,gpu3_mem_used_gb,gpu3_util_pct,gpu3_mem_bw_util_pct,gpu3_temp_c,gpu3_pcie_tx_mb_s,gpu3_pcie_rx_mb_s,kv_cache_pct,requests_running,requests_waiting
1777030895.508,0.000,105.9,88.23,0,0,81,0.5,0.4,125.4,88.23,0,0,80,0.5,0.5,0.0,0,0
1777030895.847,0.340,105.9,88.23,0,0,81,1.0,0.9,125.4,88.23,0,0,80,1.0,0.4,0.0,0,0
1777030896.186,0.679,105.9,88.23,0,0,81,1.4,0.6,125.4,88.23,0,0,80,2.0,2.0,0.0,0,0
1777030896.531,1.023,95.9,88.23,0,0,81,0.5,0.5,110.1,88.23,0,0,79,1.5,0.4,0.0,0,0
1777030896.870,1.363,95.9,88.23,0,0,81,2.6,2.1,110.1,88.23,0,0,79,0.5,0.6,0.0,0,0
1777030897.212,1.705,95.9,88.23,0,0,81,2.1,0.6,110.1,88.23,0,0,79,2.1,0.5,0.0,0,0
1777030897.556,2.048,91.2,88.23,0,0,80,0.5,0.5,108.0,88.23,0,0,79,0.5,0.4,0.0,0,0
1777030897.895,2.388,91.2,88.23,0,0,80,1.0,0.5,108.0,88.23,0,0,79,0.5,2.1,0.0,0,0
1777030898.243,2.735,91.2,88.23,0,0,80,2.1,0.5,108.0,88.23,0,0,79,0.5,0.4,0.0,0,0
1777030898.589,3.082,90.8,88.23,0,0,79,1.5,0.4,104.9,88.23,0,0,78,0.5,0.4,0.0,0,0
1777030898.929,3.421,90.8,88.23,0,0,79,2.1,0.7,104.9,88.23,0,0,78,3.1,2.3,0.0,0,0
1777030899.276,3.769,90.8,88.23,0,0,79,1.5,5.0,104.9,88.23,0,0,78,0.5,0.4,0.0,0,0
1777030899.618,4.111,90.7,88.23,0,0,79,0.5,0.5,104.5,88.23,0,0,78,0.5,0.5,0.0,0,0
1777030899.958,4.451,90.7,88.23,0,0,79,2.2,2.1,104.5,88.23,0,0,78,0.5,3.7,0.0,0,0
1777030900.311,4.803,90.7,88.23,0,0,79,0.4,0.4,104.5,88.23,0,0,78,0.4,0.4,0.0,0,0
1777030900.652,5.144,90.5,88.23,0,0,78,0.4,0.4,103.5,88.23,0,0,77,0.4,0.4,0.0,0,0
1777030900.992,5.484,90.5,88.23,0,0,78,1.5,2.1,103.5,88.23,0,0,77,3.7,3.2,0.0,0,0
1777030901.344,5.837,90.5,88.23,0,0,78,1.0,0.5,103.5,88.23,0,0,77,2.0,0.5,0.0,0,0
1777030901.683,6.176,90.0,88.23,0,0,78,1.5,0.5,103.0,88.23,0,0,77,0.5,0.4,0.0,0,0
1777030902.023,6.516,90.0,88.23,0,0,78,3.8,0.7,103.0,88.23,0,0,77,4.6,0.4,0.0,0,0
