timestamp,elapsed_s,gpu0_power_w,gpu0_mem_used_gb,gpu0_util_pct,gpu0_mem_bw_util_pct,gpu0_temp_c,gpu0_pcie_tx_mb_s,gpu0_pcie_rx_mb_s,gpu1_power_w,gpu1_mem_used_gb,gpu1_util_pct,gpu1_mem_bw_util_pct,gpu1_temp_c,gpu1_pcie_tx_mb_s,gpu1_pcie_rx_mb_s,gpu2_power_w,gpu2_mem_used_gb,gpu2_util_pct,gpu2_mem_bw_util_pct,gpu2_temp_c,gpu2_pcie_tx_mb_s,gpu2_pcie_rx_mb_s,gpu3_power_w,gpu3_mem_used_gb,gpu3_util_pct,gpu3_mem_bw_util_pct,gpu3_temp_c,gpu3_pcie_tx_mb_s,gpu3_pcie_rx_mb_s,kv_cache_pct,requests_running,requests_waiting
1774534370.808,0.000,111.3,90.54,0,0,84,0.5,0.5,141.1,90.57,0,0,74,0.5,0.4,140.0,90.54,0,0,83,0.5,0.4,143.6,90.54,0,0,77,0.5,3.8,0.0,0,0
1774534371.239,0.431,111.3,90.54,0,0,84,1.5,0.4,113.6,90.57,0,0,74,0.5,0.5,109.8,90.54,0,0,83,0.5,0.5,103.7,90.54,0,0,76,0.5,0.4,0.0,0,0
1774534371.662,0.854,111.3,90.54,0,0,84,0.5,0.4,113.6,90.57,0,0,74,1.5,0.4,109.8,90.54,0,0,83,1.5,0.5,103.7,90.54,0,0,76,0.5,0.5,0.0,0,0
1774534372.083,1.275,99.5,90.54,0,0,83,0.5,0.4,97.8,90.57,0,0,73,0.5,0.4,97.3,90.54,0,0,82,0.5,0.6,102.3,90.54,0,0,76,3.2,2.0,0.0,0,0
1774534372.511,1.703,99.5,90.54,0,0,83,0.5,0.5,97.8,90.57,0,0,73,0.5,0.4,97.3,90.54,0,0,82,0.5,0.5,102.3,90.54,0,0,76,0.5,0.4,0.0,0,0
1774534372.932,2.124,98.4,90.54,0,0,83,4.9,1.4,97.8,90.57,0,0,73,3.7,2.2,94.8,90.54,0,0,82,2.2,0.5,101.0,90.54,0,0,75,0.5,0.4,0.0,0,0
1774534373.364,2.555,98.4,90.54,0,0,83,0.5,0.4,92.5,90.57,0,0,72,1.5,0.4,94.8,90.54,0,0,82,2.0,0.5,101.0,90.54,0,0,75,0.5,0.5,0.0,0,0
1774534373.785,2.977,98.4,90.54,0,0,83,1.0,0.5,92.5,90.57,0,0,72,0.5,0.5,94.8,90.54,0,0,82,0.5,0.5,101.0,90.54,0,0,75,0.6,0.9,0.0,0,0
1774534374.208,3.400,98.1,90.54,0,0,82,1.0,0.6,92.2,90.57,0,0,72,0.5,0.5,91.5,90.54,0,0,81,0.5,0.4,100.6,90.54,0,0,75,0.5,0.4,0.0,0,0
1774534374.630,3.822,98.1,90.54,0,0,82,1.5,0.4,92.2,90.57,0,0,72,0.5,0.5,91.5,90.54,0,0,81,0.5,0.5,100.6,90.54,0,0,75,0.5,0.4,0.0,0,0
1774534375.051,4.243,97.6,90.54,0,0,82,0.5,0.4,92.0,90.57,0,0,72,1.5,0.5,91.3,90.54,0,0,81,1.5,0.4,100.6,90.54,0,0,74,0.5,0.7,0.0,0,0
1774534375.473,4.664,97.6,90.54,0,0,82,0.5,0.4,92.0,90.57,0,0,72,0.5,0.4,91.3,90.54,0,0,81,0.5,0.5,100.6,90.54,0,0,74,0.5,0.5,0.0,0,0
1774534375.894,5.086,96.3,90.54,0,0,81,0.5,2.2,92.0,90.57,0,0,72,0.5,3.8,90.8,90.54,0,0,80,3.9,2.1,100.2,90.54,0,0,74,2.1,0.5,0.0,0,0
1774534376.336,5.528,96.3,90.54,0,0,81,1.5,0.5,91.7,90.57,0,0,71,0.5,0.5,90.8,90.54,0,0,80,0.5,0.5,100.2,90.54,0,0,74,0.5,0.4,0.0,0,0
