timestamp,elapsed_s,gpu2_power_w,gpu2_mem_used_gb,gpu2_util_pct,gpu2_mem_bw_util_pct,gpu2_temp_c,gpu2_pcie_tx_mb_s,gpu2_pcie_rx_mb_s,gpu3_power_w,gpu3_mem_used_gb,gpu3_util_pct,gpu3_mem_bw_util_pct,gpu3_temp_c,gpu3_pcie_tx_mb_s,gpu3_pcie_rx_mb_s,kv_cache_pct,requests_running,requests_waiting
1777038965.331,0.000,152.4,88.23,0,0,82,0.5,0.4,139.0,88.23,0,0,81,0.5,0.5,0.0,0,0
1777038965.671,0.340,117.6,88.23,0,0,82,0.5,0.5,139.0,88.23,0,0,81,1.5,0.5,0.0,0,0
1777038966.011,0.680,117.6,88.23,0,0,82,0.5,2.1,111.5,88.23,0,0,81,3.7,3.4,0.0,0,0
1777038966.366,1.035,117.6,88.23,0,0,82,0.5,0.4,111.5,88.23,0,0,81,1.5,0.4,0.0,0,0
1777038966.705,1.374,97.0,88.23,0,0,81,1.6,0.5,111.5,88.23,0,0,80,0.5,0.4,0.0,0,0
1777038967.045,1.714,97.0,88.23,0,0,81,3.8,3.2,109.1,88.23,0,0,80,1.5,0.5,0.0,0,0
1777038967.406,2.075,97.0,88.23,0,0,81,1.5,0.4,109.1,88.23,0,0,80,0.5,0.4,0.0,0,0
1777038967.745,2.414,91.7,88.23,0,0,80,0.5,0.5,109.1,88.23,0,0,79,0.5,0.5,0.0,0,0
1777038968.084,2.754,91.7,88.23,0,0,80,4.2,0.5,105.7,88.23,0,0,79,0.5,0.4,0.0,0,0
1777038968.431,3.100,91.7,88.23,0,0,80,0.5,0.5,105.7,88.23,0,0,79,0.5,0.4,0.0,0,0
1777038968.770,3.439,91.0,88.23,0,0,80,0.5,1.5,105.7,88.23,0,0,79,1.5,0.4,0.0,0,0
1777038969.111,3.780,91.0,88.23,0,0,80,0.5,0.5,104.8,88.23,0,0,79,0.5,0.4,0.0,0,0
1777038969.450,4.119,91.0,88.23,0,0,80,0.5,0.7,104.8,88.23,0,0,79,0.5,0.5,0.0,0,0
1777038969.789,4.459,90.8,88.23,0,0,79,1.5,0.5,104.8,88.23,0,0,78,0.5,0.4,0.0,0,0
1777038970.129,4.798,90.8,88.23,0,0,79,0.5,0.5,104.0,88.23,0,0,78,0.5,0.6,0.0,0,0
1777038970.469,5.138,90.8,88.23,0,0,79,1.0,0.4,104.0,88.23,0,0,78,1.5,0.4,0.0,0,0
1777038970.808,5.478,90.4,88.23,0,0,78,1.5,0.4,104.0,88.23,0,0,78,0.5,0.4,0.0,0,0
1777038971.148,5.817,90.4,88.23,0,0,78,0.5,0.5,103.7,88.23,0,0,78,0.5,0.6,0.0,0,0
1777038971.492,6.161,90.2,88.23,0,0,78,1.5,0.5,103.7,88.23,0,0,78,1.0,0.4,0.0,0,0
1777038971.831,6.500,90.2,88.23,0,0,78,0.5,0.5,103.7,88.23,0,0,77,0.5,0.4,0.0,0,0
1777038972.171,6.840,90.2,88.23,0,0,78,0.5,0.7,103.5,88.23,0,0,77,1.5,2.1,0.0,0,0
1777038972.525,7.194,89.9,88.23,0,0,77,0.5,0.7,103.5,88.23,0,0,77,2.2,0.4,0.0,0,0
1777038972.866,7.535,89.9,88.23,0,0,77,0.5,0.5,103.5,88.23,0,0,77,1.5,0.5,0.0,0,0
1777038973.211,7.880,89.9,88.23,0,0,77,0.5,2.1,103.0,88.23,0,0,77,2.1,0.4,0.0,0,0
1777038973.565,8.234,89.8,88.23,0,0,77,0.5,0.5,103.0,88.23,0,0,76,1.5,0.4,0.0,0,0
1777038973.904,8.573,89.8,88.23,0,0,77,1.5,0.6,103.0,88.23,0,0,76,0.5,2.1,0.0,0,0
1777038974.254,8.923,89.8,88.23,0,0,77,2.1,0.5,102.6,88.23,0,0,76,0.5,0.5,0.0,0,0
1777038974.593,9.263,89.6,88.23,0,0,76,1.5,0.4,102.6,88.23,0,0,76,0.5,0.4,0.0,0,0
1777038974.933,9.602,89.6,88.23,0,0,76,0.5,2.2,102.6,88.23,0,0,76,1.0,0.9,0.0,0,0
1777038975.291,9.961,89.6,88.23,0,0,76,1.5,0.5,102.2,88.23,0,0,76,0.5,0.4,0.0,0,0
1777038975.631,10.300,89.6,88.23,0,0,76,0.5,0.4,102.2,88.23,0,0,76,0.5,0.4,0.0,0,0
1777038975.970,10.640,89.6,88.23,0,0,76,2.7,2.3,102.2,88.23,0,0,76,1.5,3.8,0.0,0,0
1777038976.327,10.996,89.6,88.23,0,0,76,0.5,0.5,101.8,88.23,0,0,76,0.5,0.4,0.0,0,0
1777038976.666,11.335,89.4,88.23,0,0,76,0.5,0.5,101.8,88.23,0,0,75,1.5,0.5,0.0,0,0
1777038977.006,11.675,89.4,88.23,0,0,76,1.5,2.1,101.7,88.23,0,0,75,3.9,3.5,0.0,0,0
1777038977.368,12.037,89.4,88.23,0,0,76,0.5,0.4,101.7,88.23,0,0,75,1.5,0.4,0.0,0,0
1777038977.707,12.376,89.3,88.23,0,0,75,1.5,0.5,101.7,88.23,0,0,75,0.5,0.5,0.0,0,0
1777038978.046,12.715,89.3,88.23,0,0,75,3.9,3.5,101.3,88.23,0,0,75,0.5,0.5,0.0,0,0
1777038978.399,13.068,89.3,88.23,0,0,75,1.5,0.5,101.3,88.23,0,0,75,0.5,0.4,0.0,0,0
1777038978.738,13.407,89.0,88.23,0,0,75,0.5,0.5,101.3,88.23,0,0,74,0.5,0.4,0.0,0,0
1777038979.078,13.747,89.0,88.23,0,0,75,3.7,0.5,101.0,88.23,0,0,74,0.5,0.4,0.0,0,0
1777038979.426,14.095,89.0,88.23,0,0,75,0.5,0.5,101.0,88.23,0,0,74,0.5,0.5,0.0,0,0
1777038979.765,14.434,88.9,88.23,0,0,74,0.5,0.5,101.0,88.23,0,0,74,0.5,0.5,0.0,0,0
1777038980.105,14.774,88.9,88.23,0,0,74,1.5,0.5,100.8,88.23,0,0,74,0.5,0.4,0.0,0,0
