timestamp,elapsed_s,gpu2_power_w,gpu2_mem_used_gb,gpu2_util_pct,gpu2_mem_bw_util_pct,gpu2_temp_c,gpu2_pcie_tx_mb_s,gpu2_pcie_rx_mb_s,gpu3_power_w,gpu3_mem_used_gb,gpu3_util_pct,gpu3_mem_bw_util_pct,gpu3_temp_c,gpu3_pcie_tx_mb_s,gpu3_pcie_rx_mb_s,kv_cache_pct,requests_running,requests_waiting
1777046631.346,0.000,97.5,88.23,0,0,81,0.5,0.5,114.3,88.23,0,0,81,1.5,0.4,0.0,0,0
1777046631.685,0.340,97.5,88.23,0,0,81,1.1,0.4,114.3,88.23,0,0,81,0.5,0.5,0.0,0,0
1777046632.025,0.679,92.2,88.23,0,0,81,4.6,0.6,109.5,88.23,0,0,80,4.7,0.4,0.0,0,0
1777046632.385,1.040,92.2,88.23,0,0,81,0.5,0.5,109.5,88.23,0,0,80,0.5,0.4,0.0,0,0
1777046632.726,1.381,91.9,88.23,0,0,80,1.5,0.5,108.9,88.23,0,0,80,0.5,0.5,0.0,0,0
1777046633.065,1.720,91.9,88.23,0,0,80,2.1,1.5,108.9,88.23,0,0,80,0.5,0.5,0.0,0,0
1777046633.411,2.066,91.9,88.23,0,0,80,0.5,0.5,108.9,88.23,0,0,80,0.5,0.5,0.0,0,0
1777046633.751,2.405,91.2,88.23,0,0,79,0.5,0.5,107.6,88.23,0,0,79,1.5,0.4,0.0,0,0
1777046634.090,2.745,91.2,88.23,0,0,79,3.1,0.5,107.6,88.23,0,0,79,0.5,0.4,0.0,0,0
1777046634.437,3.092,91.2,88.23,0,0,79,1.5,0.4,107.6,88.23,0,0,79,1.5,0.4,0.0,0,0
1777046634.777,3.432,91.0,88.23,0,0,79,1.6,0.5,107.1,88.23,0,0,79,0.5,0.4,0.0,0,0
1777046635.117,3.772,91.0,88.23,0,0,79,0.5,0.5,107.1,88.23,0,0,79,0.5,0.5,0.0,0,0
1777046635.457,4.111,91.0,88.23,0,0,79,0.5,0.5,107.1,88.23,0,0,79,0.5,0.4,0.0,0,0
1777046635.796,4.451,90.9,88.23,0,0,78,0.5,0.5,106.3,88.23,0,0,78,0.5,0.4,0.0,0,0
1777046636.136,4.791,90.9,88.23,0,0,78,1.5,0.5,106.3,88.23,0,0,78,1.5,0.7,0.0,0,0
1777046636.487,5.142,90.9,88.23,0,0,78,0.5,0.4,106.3,88.23,0,0,78,0.5,0.4,0.0,0,0
1777046636.829,5.484,90.6,88.23,0,0,78,1.5,0.5,105.8,88.23,0,0,78,0.5,0.5,0.0,0,0
1777046637.168,5.823,90.6,88.23,0,0,78,0.5,0.7,105.8,88.23,0,0,78,0.5,2.2,0.0,0,0
1777046637.518,6.172,90.6,88.23,0,0,78,0.5,0.5,105.8,88.23,0,0,78,0.5,0.5,0.0,0,0
1777046637.857,6.511,90.4,88.23,0,0,77,0.5,0.5,104.5,88.23,0,0,77,0.5,0.6,0.0,0,0
1777046638.196,6.850,90.4,88.23,0,0,77,1.0,2.2,104.5,88.23,0,0,77,1.0,1.7,0.0,0,0
1777046638.554,7.208,90.4,88.23,0,0,77,0.5,0.4,104.5,88.23,0,0,77,0.5,0.4,0.0,0,0
1777046638.893,7.548,90.3,88.23,0,0,77,0.5,0.4,104.3,88.23,0,0,77,0.5,2.0,0.0,0,0
1777046639.244,7.899,90.3,88.23,0,0,77,1.5,1.9,104.3,88.23,0,0,77,1.5,0.4,0.0,0,0
1777046639.588,8.242,90.3,88.23,0,0,77,0.5,0.4,104.3,88.23,0,0,77,0.5,0.4,0.0,0,0
1777046639.927,8.581,90.0,88.23,0,0,76,1.5,0.5,103.7,88.23,0,0,77,3.1,2.2,0.0,0,0
1777046640.281,8.936,90.0,88.23,0,0,76,0.5,0.4,103.7,88.23,0,0,77,0.5,0.4,0.0,0,0
1777046640.621,9.276,90.0,88.23,0,0,76,0.5,0.5,103.7,88.23,0,0,77,0.5,0.5,0.0,0,0
1777046640.961,9.615,89.9,88.23,0,0,76,2.2,0.5,103.2,88.23,0,0,76,2.1,0.7,0.0,0,0
1777046641.316,9.970,89.9,88.23,0,0,76,0.5,0.5,103.2,88.23,0,0,76,0.5,0.5,0.0,0,0
1777046641.655,10.310,89.9,88.23,0,0,76,0.5,0.5,103.2,88.23,0,0,76,0.5,0.4,0.0,0,0
1777046641.994,10.649,89.8,88.23,0,0,75,2.0,0.5,103.2,88.23,0,0,76,3.8,0.5,0.0,0,0
1777046642.353,11.008,89.8,88.23,0,0,75,0.5,0.5,103.2,88.23,0,0,76,1.5,0.4,0.0,0,0
1777046642.692,11.347,89.8,88.23,0,0,75,1.0,0.4,103.2,88.23,0,0,76,1.0,0.4,0.0,0,0
1777046643.032,11.686,89.5,88.23,0,0,75,4.9,0.7,102.9,88.23,0,0,75,3.7,0.5,0.0,0,0
1777046643.394,12.049,89.5,88.23,0,0,75,0.5,0.9,102.9,88.23,0,0,75,0.5,0.4,0.0,0,0
1777046643.734,12.389,89.2,88.23,0,0,75,1.5,0.4,102.6,88.23,0,0,75,1.4,0.4,0.0,0,0
1777046644.073,12.728,89.2,88.23,0,0,75,1.1,2.0,102.6,88.23,0,0,75,0.5,0.4,0.0,0,0
1777046644.418,13.073,89.2,88.23,0,0,75,0.5,0.5,102.6,88.23,0,0,75,0.5,0.5,0.0,0,0
1777046644.758,13.413,89.0,88.23,0,0,74,0.5,0.5,102.4,88.23,0,0,75,0.5,0.4,0.0,0,0
1777046645.097,13.752,89.0,88.23,0,0,74,2.1,0.6,102.4,88.23,0,0,75,0.5,0.4,0.0,0,0
1777046645.441,14.096,89.0,88.23,0,0,74,1.7,0.5,102.4,88.23,0,0,75,1.8,0.6,0.0,0,0
1777046645.784,14.439,81.2,88.23,0,0,73,0.6,0.6,102.0,88.23,0,0,74,0.8,0.7,0.0,0,0
1777046646.127,14.782,81.2,88.23,0,0,73,0.8,0.7,102.0,88.23,0,0,74,0.6,0.8,0.0,0,0
1777046646.471,15.126,81.2,88.23,0,0,73,0.8,0.7,102.0,88.23,0,0,74,0.6,0.5,0.0,0,0
1777046646.814,15.469,57.6,88.23,0,0,72,0.6,0.6,49.0,88.23,0,0,73,0.8,0.6,0.0,0,0
1777046647.157,15.812,57.6,88.23,0,0,72,0.6,0.5,49.0,88.23,0,0,73,0.6,2.3,0.0,0,0
1777046647.516,16.171,57.6,88.23,0,0,72,0.6,0.6,49.0,88.23,0,0,73,0.6,0.5,0.0,0,0
1777046647.861,16.515,30.9,88.23,0,0,72,0.6,0.5,43.4,88.23,0,0,72,0.6,0.7,0.0,0,0
1777046648.204,16.859,30.9,88.23,0,0,72,0.7,2.3,43.4,88.23,0,0,72,2.9,2.0,0.0,0,0
1777046648.559,17.214,30.9,88.23,0,0,72,0.5,0.5,43.4,88.23,0,0,72,0.5,0.5,0.0,0,0
1777046648.904,17.558,25.7,88.23,0,0,71,0.6,0.6,32.3,88.23,0,0,72,0.6,2.2,0.0,0,0
1777046649.252,17.906,25.7,88.23,0,0,71,3.3,0.6,32.3,88.23,0,0,72,1.6,0.5,0.0,0,0
1777046649.595,18.250,25.7,88.23,0,0,71,0.6,0.5,32.3,88.23,0,0,72,0.6,0.5,0.0,0,0
1777046649.939,18.594,25.5,88.23,0,0,71,1.6,2.4,32.4,88.23,0,0,71,1.6,2.2,0.0,0,0
