timestamp,elapsed_s,gpu2_power_w,gpu2_mem_used_gb,gpu2_util_pct,gpu2_mem_bw_util_pct,gpu2_temp_c,gpu2_pcie_tx_mb_s,gpu2_pcie_rx_mb_s,gpu3_power_w,gpu3_mem_used_gb,gpu3_util_pct,gpu3_mem_bw_util_pct,gpu3_temp_c,gpu3_pcie_tx_mb_s,gpu3_pcie_rx_mb_s,kv_cache_pct,requests_running,requests_waiting
1777033369.855,0.000,156.4,88.23,0,0,82,0.5,0.5,143.5,88.23,0,0,81,0.5,0.4,0.0,0,0
1777033370.195,0.340,119.9,88.23,0,0,82,0.5,2.0,140.8,88.23,0,0,81,3.1,1.9,0.0,0,0
1777033370.535,0.680,119.9,88.23,0,0,82,1.0,0.4,140.8,88.23,0,0,81,0.5,0.5,0.0,0,0
1777033370.876,1.021,119.9,88.23,0,0,82,1.5,0.5,140.8,88.23,0,0,81,0.5,0.7,0.0,0,0
1777033371.217,1.362,96.8,88.23,0,0,81,2.2,2.0,112.5,88.23,0,0,81,0.5,0.4,0.0,0,0
1777033371.557,1.702,96.8,88.23,0,0,81,0.5,0.5,112.5,88.23,0,0,81,1.0,0.4,0.0,0,0
1777033371.897,2.042,96.8,88.23,0,0,81,0.5,0.6,112.5,88.23,0,0,81,1.5,2.1,0.0,0,0
1777033372.244,2.389,91.5,88.23,0,0,80,2.1,0.5,108.1,88.23,0,0,80,0.5,0.4,0.0,0,0
1777033372.587,2.732,91.5,88.23,0,0,80,0.5,0.5,108.1,88.23,0,0,80,1.5,0.4,0.0,0,0
1777033372.927,3.072,91.5,88.23,0,0,80,0.5,1.5,108.1,88.23,0,0,80,2.2,2.3,0.0,0,0
1777033373.273,3.418,91.2,88.23,0,0,80,3.1,2.1,107.5,88.23,0,0,79,3.1,2.1,0.0,0,0
1777033373.629,3.774,91.2,88.23,0,0,80,0.5,0.4,107.5,88.23,0,0,79,0.5,0.4,0.0,0,0
1777033373.969,4.114,91.2,88.23,0,0,80,1.5,2.3,107.5,88.23,0,0,79,1.5,2.2,0.0,0,0
1777033374.316,4.461,90.7,88.23,0,0,79,0.5,0.5,106.1,88.23,0,0,79,0.5,0.4,0.0,0,0
1777033374.657,4.802,90.7,88.23,0,0,79,0.5,0.5,106.1,88.23,0,0,79,0.5,0.4,0.0,0,0
1777033374.996,5.141,90.7,88.23,0,0,79,0.5,3.0,106.1,88.23,0,0,79,4.8,2.0,0.0,0,0
1777033375.345,5.490,90.5,88.23,0,0,78,0.5,0.5,105.9,88.23,0,0,78,0.5,0.4,0.0,0,0
1777033375.684,5.829,90.5,88.23,0,0,78,1.5,0.5,105.9,88.23,0,0,78,1.5,0.4,0.0,0,0
1777033376.023,6.168,90.5,88.23,0,0,78,4.4,3.5,105.9,88.23,0,0,78,0.5,0.5,0.0,0,0
1777033376.369,6.514,90.2,88.23,0,0,78,1.5,0.5,104.9,88.23,0,0,78,0.5,0.5,0.0,0,0
1777033376.710,6.855,90.2,88.23,0,0,78,0.5,0.5,104.9,88.23,0,0,78,0.4,0.4,0.0,0,0
1777033377.053,7.198,89.8,88.23,0,0,77,2.1,1.6,104.9,88.23,0,0,78,1.0,0.4,0.0,0,0
1777033377.400,7.545,89.8,88.23,0,0,77,0.5,0.5,104.5,88.23,0,0,77,1.5,0.4,0.0,0,0
1777033377.739,7.884,89.8,88.23,0,0,77,0.5,0.5,104.5,88.23,0,0,77,0.5,0.4,0.0,0,0
1777033378.078,8.223,89.8,88.23,0,0,77,1.5,0.5,103.7,88.23,0,0,77,0.5,0.5,0.0,0,0
1777033378.418,8.563,89.8,88.23,0,0,77,0.5,0.5,103.7,88.23,0,0,77,0.5,0.4,0.0,0,0
