timestamp,elapsed_s,gpu2_power_w,gpu2_mem_used_gb,gpu2_util_pct,gpu2_mem_bw_util_pct,gpu2_temp_c,gpu2_pcie_tx_mb_s,gpu2_pcie_rx_mb_s,gpu3_power_w,gpu3_mem_used_gb,gpu3_util_pct,gpu3_mem_bw_util_pct,gpu3_temp_c,gpu3_pcie_tx_mb_s,gpu3_pcie_rx_mb_s,kv_cache_pct,requests_running,requests_waiting
1777026183.516,0.000,98.5,79.86,0,0,80,0.5,0.5,131.1,79.86,0,0,79,2.0,0.6,0.0,0,0
1777026183.856,0.341,98.5,79.86,0,0,80,0.5,0.5,107.6,79.86,0,0,78,0.5,0.6,0.0,0,0
1777026184.195,0.680,93.1,79.86,0,0,80,0.5,2.0,107.6,79.86,0,0,78,2.1,1.9,0.0,0,0
1777026184.535,1.019,93.1,79.86,0,0,79,1.5,0.5,105.7,79.86,0,0,78,0.5,0.4,0.0,0,0
1777026184.874,1.358,93.1,79.86,0,0,79,0.5,0.5,105.7,79.86,0,0,78,0.5,0.7,0.0,0,0
1777026185.216,1.700,90.2,79.86,0,0,79,2.1,2.1,105.7,79.86,0,0,78,1.5,0.4,0.0,0,0
1777026185.557,2.041,90.2,79.86,0,0,78,0.5,0.4,103.4,79.86,0,0,77,5.4,0.4,0.0,0,0
1777026185.896,2.380,90.2,79.86,0,0,78,0.5,0.5,103.4,79.86,0,0,77,0.5,2.1,0.0,0,0
1777026186.240,2.725,90.2,79.86,0,0,78,3.1,0.4,103.4,79.86,0,0,77,0.5,0.4,0.0,0,0
1777026186.580,3.064,90.2,79.86,0,0,78,0.5,0.4,103.1,79.86,0,0,76,0.5,0.4,0.0,0,0
1777026186.919,3.403,90.2,79.86,0,0,78,3.1,2.1,103.1,79.86,0,0,76,0.5,2.2,0.0,0,0
1777026187.273,3.758,89.9,79.86,0,0,78,0.5,0.4,103.1,79.86,0,0,76,0.5,0.4,0.0,0,0
