timestamp,elapsed_s,gpu2_power_w,gpu2_mem_used_gb,gpu2_util_pct,gpu2_mem_bw_util_pct,gpu2_temp_c,gpu2_pcie_tx_mb_s,gpu2_pcie_rx_mb_s,gpu3_power_w,gpu3_mem_used_gb,gpu3_util_pct,gpu3_mem_bw_util_pct,gpu3_temp_c,gpu3_pcie_tx_mb_s,gpu3_pcie_rx_mb_s,kv_cache_pct,requests_running,requests_waiting
1777055405.094,0.000,99.9,88.23,0,0,83,0.5,0.5,112.0,88.23,0,0,81,0.5,0.5,0.0,0,0
1777055405.434,0.340,99.9,88.23,0,0,83,1.5,0.5,112.0,88.23,0,0,81,0.5,0.4,0.0,0,0
1777055405.774,0.680,99.9,88.23,0,0,83,0.5,0.4,112.0,88.23,0,0,81,0.5,0.4,0.0,0,0
1777055406.115,1.022,95.5,88.23,0,0,82,0.5,0.5,108.7,88.23,0,0,80,1.5,0.4,0.0,0,0
1777055406.457,1.363,95.5,88.23,0,0,82,0.4,0.4,108.7,88.23,0,0,80,0.5,0.4,0.0,0,0
1777055406.801,1.707,95.5,88.23,0,0,82,0.5,0.4,108.7,88.23,0,0,80,1.4,0.4,0.0,0,0
1777055407.144,2.050,94.9,88.23,0,0,81,1.4,0.4,108.2,88.23,0,0,79,0.5,0.6,0.0,0,0
1777055407.484,2.390,94.9,88.23,0,0,81,0.4,0.4,108.2,88.23,0,0,79,0.4,0.4,0.0,0,0
1777055407.824,2.730,94.9,88.23,0,0,81,0.5,0.5,108.2,88.23,0,0,79,0.5,0.4,0.0,0,0
1777055408.164,3.070,93.7,88.23,0,0,81,0.4,0.5,107.1,88.23,0,0,79,0.4,3.5,0.0,0,0
1777055408.505,3.412,93.7,88.23,0,0,81,0.5,0.4,107.1,88.23,0,0,79,1.5,0.7,0.0,0,0
1777055408.846,3.752,93.7,88.23,0,0,81,1.4,0.4,107.1,88.23,0,0,79,0.4,0.4,0.0,0,0
1777055409.186,4.092,93.2,88.23,0,0,80,0.5,2.1,106.9,88.23,0,0,78,3.8,0.5,0.0,0,0
1777055409.525,4.432,93.2,88.23,0,0,80,0.5,0.5,106.9,88.23,0,0,78,0.5,0.4,0.0,0,0
1777055409.867,4.774,93.2,88.23,0,0,80,0.5,0.5,106.9,88.23,0,0,78,0.5,0.7,0.0,0,0
1777055410.244,5.151,92.8,88.23,0,0,80,2.6,0.5,105.5,88.23,0,0,78,0.5,0.4,0.0,0,0
1777055410.589,5.495,92.8,88.23,0,0,80,0.5,0.5,105.5,88.23,0,0,78,0.5,0.5,0.0,0,0
1777055410.928,5.835,92.8,88.23,0,0,80,0.5,2.2,105.5,88.23,0,0,78,2.1,0.8,0.0,0,0
1777055411.271,6.177,92.2,88.23,0,0,79,0.5,0.5,105.3,88.23,0,0,77,0.5,0.4,0.0,0,0
1777055411.611,6.517,92.2,88.23,0,0,79,0.5,0.4,105.3,88.23,0,0,77,1.5,0.4,0.0,0,0
1777055411.953,6.859,92.2,88.23,0,0,79,2.2,2.2,105.3,88.23,0,0,77,0.5,5.2,0.0,0,0
1777055412.300,7.207,91.5,88.23,0,0,79,0.5,0.4,104.7,88.23,0,0,77,0.4,0.4,0.0,0,0
1777055412.643,7.549,91.5,88.23,0,0,79,1.5,0.4,104.7,88.23,0,0,77,0.5,0.4,0.0,0,0
1777055412.983,7.890,91.5,88.23,0,0,79,0.5,2.3,104.7,88.23,0,0,77,3.7,3.4,0.0,0,0
1777055413.328,8.234,91.3,88.23,0,0,78,0.5,0.5,103.7,88.23,0,0,77,0.4,0.9,0.0,0,0
1777055413.669,8.575,91.3,88.23,0,0,78,0.5,0.5,103.7,88.23,0,0,77,0.5,0.4,0.0,0,0
1777055414.011,8.917,91.3,88.23,0,0,78,2.2,3.7,103.7,88.23,0,0,77,3.1,0.4,0.0,0,0
1777055414.355,9.261,90.7,88.23,0,0,78,0.5,0.4,103.5,88.23,0,0,76,1.0,0.4,0.0,0,0
1777055414.698,9.605,90.7,88.23,0,0,78,0.5,0.4,103.5,88.23,0,0,76,0.5,0.5,0.0,0,0
1777055415.038,9.944,90.7,88.23,0,0,78,4.7,0.5,103.5,88.23,0,0,76,0.5,0.4,0.0,0,0
1777055415.378,10.285,90.6,88.23,0,0,77,0.5,0.9,102.9,88.23,0,0,76,0.5,0.4,0.0,0,0
1777055415.718,10.624,90.6,88.23,0,0,77,0.5,0.5,102.9,88.23,0,0,76,1.5,0.5,0.0,0,0
1777055416.058,10.964,90.6,88.23,0,0,77,1.0,0.4,102.9,88.23,0,0,76,0.5,0.5,0.0,0,0
1777055416.399,11.305,90.1,88.23,0,0,77,1.0,0.4,102.5,88.23,0,0,75,0.4,0.5,0.0,0,0
1777055416.740,11.646,90.1,88.23,0,0,77,1.5,0.4,102.5,88.23,0,0,75,0.5,0.4,0.0,0,0
1777055417.081,11.988,90.1,88.23,0,0,76,0.5,0.4,102.5,88.23,0,0,75,1.0,0.4,0.0,0,0
1777055417.421,12.328,90.1,88.23,0,0,76,4.5,0.5,102.3,88.23,0,0,75,1.5,0.4,0.0,0,0
1777055417.761,12.667,90.1,88.23,0,0,76,0.5,0.5,102.3,88.23,0,0,75,0.5,0.4,0.0,0,0
1777055418.100,13.007,89.8,88.23,0,0,76,0.5,0.4,102.0,88.23,0,0,75,0.5,0.5,0.0,0,0
1777055418.440,13.346,89.8,88.23,0,0,76,1.5,0.5,102.0,88.23,0,0,75,0.5,0.4,0.0,0,0
1777055418.779,13.685,89.8,88.23,0,0,76,0.7,0.6,102.0,88.23,0,0,75,0.6,0.9,0.0,0,0
1777055419.121,14.027,66.6,88.23,0,0,75,0.8,0.7,91.1,88.23,0,0,74,1.8,0.8,0.0,0,0
1777055419.463,14.369,66.6,88.23,0,0,75,0.6,0.7,91.1,88.23,0,0,74,0.6,0.5,0.0,0,0
1777055419.805,14.711,66.6,88.23,0,0,75,0.6,0.6,91.1,88.23,0,0,74,1.5,0.7,0.0,0,0
1777055420.147,15.053,50.3,88.23,0,0,74,1.5,0.5,42.6,88.23,0,0,73,0.6,2.1,0.0,0,0
1777055420.491,15.397,50.3,88.23,0,0,74,0.6,0.5,42.6,88.23,0,0,73,0.6,0.5,0.0,0,0
1777055420.834,15.741,50.3,88.23,0,0,74,0.6,0.6,42.6,88.23,0,0,73,0.6,0.5,0.0,0,0
1777055421.178,16.084,27.6,88.23,0,0,74,0.6,0.8,38.6,88.23,0,0,72,2.4,2.2,0.0,0,0
1777055421.524,16.430,27.6,88.23,0,0,74,0.6,0.6,38.6,88.23,0,0,72,1.6,0.5,0.0,0,0
1777055421.867,16.773,27.6,88.23,0,0,74,0.6,0.4,38.6,88.23,0,0,72,0.6,0.7,0.0,0,0
