timestamp,elapsed_s,gpu2_power_w,gpu2_mem_used_gb,gpu2_util_pct,gpu2_mem_bw_util_pct,gpu2_temp_c,gpu2_pcie_tx_mb_s,gpu2_pcie_rx_mb_s,gpu3_power_w,gpu3_mem_used_gb,gpu3_util_pct,gpu3_mem_bw_util_pct,gpu3_temp_c,gpu3_pcie_tx_mb_s,gpu3_pcie_rx_mb_s,kv_cache_pct,requests_running,requests_waiting
1777043999.656,0.000,106.5,88.23,0,0,82,0.5,0.5,115.9,88.23,0,0,81,0.5,0.5,0.0,0,0
1777043999.995,0.340,106.5,88.23,0,0,82,2.0,0.5,115.9,88.23,0,0,81,3.7,0.6,0.0,0,0
1777044000.348,0.693,106.5,88.23,0,0,82,1.5,0.5,115.9,88.23,0,0,81,0.5,0.4,0.0,0,0
1777044000.687,1.032,96.6,88.23,0,0,82,0.5,0.5,112.6,88.23,0,0,80,1.5,0.4,0.0,0,0
1777044001.027,1.371,96.6,88.23,0,0,81,4.9,0.6,112.6,88.23,0,0,80,3.7,0.5,0.0,0,0
1777044001.392,1.736,96.6,88.23,0,0,81,1.0,0.5,112.6,88.23,0,0,80,1.0,0.4,0.0,0,0
1777044001.732,2.076,94.1,88.23,0,0,81,0.5,0.5,107.7,88.23,0,0,80,0.5,0.4,0.0,0,0
1777044002.071,2.416,94.1,88.23,0,0,80,2.1,2.0,107.7,88.23,0,0,80,1.5,0.4,0.0,0,0
1777044002.417,2.761,91.4,88.23,0,0,80,0.5,0.5,106.7,88.23,0,0,79,0.5,0.4,0.0,0,0
1777044002.756,3.100,91.4,88.23,0,0,80,0.5,0.4,106.7,88.23,0,0,79,0.5,0.5,0.0,0,0
1777044003.095,3.439,91.4,88.23,0,0,79,3.2,2.1,106.7,88.23,0,0,79,2.1,1.8,0.0,0,0
1777044003.446,3.790,91.0,88.23,0,0,79,1.5,0.4,106.2,88.23,0,0,79,0.5,0.4,0.0,0,0
1777044003.786,4.130,91.0,88.23,0,0,79,0.5,0.5,106.2,88.23,0,0,79,1.5,0.4,0.0,0,0
1777044004.125,4.469,91.0,88.23,0,0,79,0.5,0.5,106.2,88.23,0,0,79,0.5,0.6,0.0,0,0
1777044004.466,4.810,90.9,88.23,0,0,79,0.5,0.5,104.6,88.23,0,0,78,0.5,0.5,0.0,0,0
1777044004.806,5.150,90.9,88.23,0,0,79,0.5,0.4,104.6,88.23,0,0,78,0.5,0.4,0.0,0,0
1777044005.145,5.489,90.9,88.23,0,0,78,1.5,0.5,104.6,88.23,0,0,78,0.5,0.5,0.0,0,0
1777044005.488,5.833,90.6,88.23,0,0,78,0.5,0.5,104.4,88.23,0,0,78,1.5,0.4,0.0,0,0
1777044005.828,6.172,90.6,88.23,0,0,78,0.5,0.5,104.4,88.23,0,0,78,0.5,0.4,0.0,0,0
1777044006.167,6.511,90.6,88.23,0,0,78,0.5,0.6,104.4,88.23,0,0,78,1.5,2.1,0.0,0,0
1777044006.518,6.863,90.3,88.23,0,0,78,0.5,0.5,103.8,88.23,0,0,77,0.5,0.4,0.0,0,0
1777044006.858,7.202,90.3,88.23,0,0,78,0.5,2.1,103.8,88.23,0,0,77,0.5,0.6,0.0,0,0
1777044007.201,7.546,90.3,88.23,0,0,77,0.5,2.1,103.8,88.23,0,0,77,0.5,1.4,0.0,0,0
1777044007.549,7.894,90.2,88.23,0,0,77,1.5,0.5,103.2,88.23,0,0,77,0.5,0.4,0.0,0,0
1777044007.889,8.233,90.2,88.23,0,0,77,0.9,0.5,103.2,88.23,0,0,77,2.0,1.3,0.0,0,0
1777044008.248,8.593,90.2,88.23,0,0,77,3.3,0.5,103.2,88.23,0,0,77,0.5,0.5,0.0,0,0
1777044008.588,8.933,90.0,88.23,0,0,77,0.5,0.5,103.1,88.23,0,0,76,1.5,0.4,0.0,0,0
1777044008.928,9.272,90.0,88.23,0,0,76,0.5,0.6,103.1,88.23,0,0,76,2.2,2.3,0.0,0,0
1777044009.276,9.620,90.0,88.23,0,0,76,0.5,0.4,103.1,88.23,0,0,76,1.5,0.4,0.0,0,0
1777044009.615,9.959,89.8,88.23,0,0,76,0.5,0.4,102.7,88.23,0,0,76,0.5,0.4,0.0,0,0
1777044009.954,10.298,89.8,88.23,0,0,76,2.2,0.6,102.7,88.23,0,0,76,3.1,0.7,0.0,0,0
1777044010.316,10.660,89.8,88.23,0,0,76,0.5,0.4,102.7,88.23,0,0,76,0.5,0.4,0.0,0,0
1777044010.655,10.999,89.5,88.23,0,0,76,1.5,0.5,102.3,88.23,0,0,75,0.5,0.5,0.0,0,0
1777044010.995,11.339,89.5,88.23,0,0,75,2.1,0.6,102.3,88.23,0,0,75,4.0,0.5,0.0,0,0
1777044011.348,11.693,89.5,88.23,0,0,75,1.5,0.5,102.3,88.23,0,0,75,0.5,0.5,0.0,0,0
1777044011.688,12.032,89.5,88.23,0,0,75,0.5,0.5,102.1,88.23,0,0,75,1.5,0.4,0.0,0,0
1777044012.027,12.371,89.5,88.23,0,0,75,4.8,0.7,102.1,88.23,0,0,75,3.7,0.5,0.0,0,0
1777044012.393,12.737,89.5,88.23,0,0,75,1.0,0.5,102.1,88.23,0,0,75,1.0,0.4,0.0,0,0
1777044012.732,13.076,89.4,88.23,0,0,75,0.5,0.5,102.0,88.23,0,0,75,0.5,0.4,0.0,0,0
1777044013.071,13.416,89.4,88.23,0,0,74,3.7,0.5,102.0,88.23,0,0,75,1.5,0.4,0.0,0,0
1777044013.423,13.768,89.3,88.23,0,0,74,1.0,0.5,101.6,88.23,0,0,74,0.5,0.4,0.0,0,0
1777044013.763,14.107,89.3,88.23,0,0,74,0.5,0.5,101.6,88.23,0,0,74,0.5,0.5,0.0,0,0
1777044014.102,14.446,89.3,88.23,0,0,74,0.5,0.5,101.6,88.23,0,0,74,0.5,0.4,0.0,0,0
1777044014.441,14.786,89.0,88.23,0,0,74,1.5,0.4,101.4,88.23,0,0,74,0.5,0.4,0.0,0,0
1777044014.781,15.125,89.0,88.23,0,0,74,0.5,0.5,101.4,88.23,0,0,74,1.5,0.3,0.0,0,0
1777044015.125,15.469,89.0,88.23,0,0,74,0.9,0.6,101.4,88.23,0,0,74,0.5,0.6,0.0,0,0
1777044015.466,15.810,65.7,88.23,0,0,74,0.8,0.7,94.4,88.23,0,0,73,0.8,0.6,0.0,0,0
1777044015.809,16.153,65.7,88.23,0,0,74,0.9,0.6,94.4,88.23,0,0,73,0.8,0.7,0.0,0,0
1777044016.151,16.495,65.7,88.23,0,0,72,1.8,0.7,94.4,88.23,0,0,73,0.8,0.5,0.0,0,0
1777044016.494,16.838,48.5,88.23,0,0,72,0.6,0.5,42.5,88.23,0,0,72,0.6,0.5,0.0,0,0
1777044016.837,17.181,48.5,88.23,0,0,72,0.6,0.6,42.5,88.23,0,0,72,0.6,0.5,0.0,0,0
1777044017.180,17.524,48.5,88.23,0,0,72,0.6,0.7,42.5,88.23,0,0,72,3.4,2.2,0.0,0,0
1777044017.536,17.880,28.7,88.23,0,0,72,0.6,0.6,36.6,88.23,0,0,71,0.6,0.4,0.0,0,0
1777044017.879,18.223,28.7,88.23,0,0,72,0.6,0.6,36.6,88.23,0,0,71,1.6,0.7,0.0,0,0
1777044018.230,18.574,28.7,88.23,0,0,71,2.4,2.2,36.6,88.23,0,0,71,0.6,0.5,0.0,0,0
1777044018.579,18.923,25.4,88.23,0,0,71,0.6,0.5,33.9,88.23,0,0,71,1.5,0.5,0.0,0,0
1777044018.922,19.266,25.4,88.23,0,0,71,0.7,0.6,33.9,88.23,0,0,71,2.4,0.8,0.0,0,0
1777044019.274,19.618,25.4,88.23,0,0,71,0.6,0.5,33.9,88.23,0,0,71,0.6,0.6,0.0,0,0
