timestamp,elapsed_s,gpu0_power_w,gpu0_mem_used_gb,gpu0_util_pct,gpu0_mem_bw_util_pct,gpu0_temp_c,gpu0_pcie_tx_mb_s,gpu0_pcie_rx_mb_s,gpu1_power_w,gpu1_mem_used_gb,gpu1_util_pct,gpu1_mem_bw_util_pct,gpu1_temp_c,gpu1_pcie_tx_mb_s,gpu1_pcie_rx_mb_s,gpu2_power_w,gpu2_mem_used_gb,gpu2_util_pct,gpu2_mem_bw_util_pct,gpu2_temp_c,gpu2_pcie_tx_mb_s,gpu2_pcie_rx_mb_s,gpu3_power_w,gpu3_mem_used_gb,gpu3_util_pct,gpu3_mem_bw_util_pct,gpu3_temp_c,gpu3_pcie_tx_mb_s,gpu3_pcie_rx_mb_s,kv_cache_pct,requests_running,requests_waiting
1774632934.074,0.000,170.9,83.85,0,0,84,0.5,0.5,136.0,83.90,0,0,77,0.5,0.4,161.8,83.85,0,0,84,1.5,0.6,147.9,83.84,0,0,81,0.5,3.5,0.0,0,0
1774632934.495,0.422,126.5,83.85,0,0,84,1.5,0.4,120.7,83.90,0,0,77,0.5,0.5,110.1,83.85,0,0,84,0.5,0.5,131.3,83.84,0,0,81,0.5,0.4,0.0,0,0
1774632934.919,0.845,126.5,83.85,0,0,84,0.5,2.9,120.7,83.90,0,0,77,2.1,3.7,110.1,83.85,0,0,84,3.8,0.5,131.3,83.84,0,0,81,0.5,0.4,0.0,0,0
1774632935.346,1.273,100.2,83.85,0,0,83,0.5,0.4,103.9,83.90,0,0,77,0.5,0.4,99.7,83.85,0,0,83,0.5,0.4,107.3,83.84,0,0,80,0.5,0.5,0.0,0,0
1774632935.768,1.694,100.2,83.85,0,0,83,0.5,0.5,103.9,83.90,0,0,77,0.5,0.4,99.7,83.85,0,0,83,0.5,0.5,107.3,83.84,0,0,80,1.5,0.4,0.0,0,0
1774632936.190,2.116,99.6,83.85,0,0,83,2.2,2.2,103.9,83.90,0,0,77,0.5,0.5,99.7,83.85,0,0,83,2.0,0.5,107.3,83.84,0,0,80,0.5,0.4,0.0,0,0
1774632936.612,2.538,99.6,83.85,0,0,83,1.3,0.5,100.8,83.90,0,0,76,1.5,0.4,94.1,83.85,0,0,82,0.5,0.4,104.0,83.84,0,0,79,0.6,0.5,0.0,0,0
1774632937.034,2.960,99.6,83.85,0,0,83,2.2,2.2,100.8,83.90,0,0,76,2.1,2.0,94.1,83.85,0,0,82,0.5,0.4,104.0,83.84,0,0,79,0.5,0.7,0.0,0,0
1774632937.456,3.382,99.5,83.85,0,0,82,0.5,0.4,97.3,83.90,0,0,76,0.5,0.4,93.6,83.85,0,0,82,0.5,0.5,103.8,83.84,0,0,79,1.5,0.4,0.0,0,0
1774632937.877,3.804,99.5,83.85,0,0,82,0.5,0.5,97.3,83.90,0,0,76,0.4,3.6,93.6,83.85,0,0,82,4.8,3.7,103.8,83.84,0,0,79,3.8,0.4,0.0,0,0
1774632938.303,4.229,98.7,83.85,0,0,82,1.5,0.4,97.3,83.90,0,0,76,1.5,0.5,92.6,83.85,0,0,81,0.5,0.4,103.1,83.84,0,0,79,0.5,0.4,0.0,0,0
1774632938.724,4.650,98.7,83.85,0,0,82,0.5,0.4,96.2,83.90,0,0,75,0.5,0.4,92.6,83.85,0,0,81,0.5,0.5,103.1,83.84,0,0,79,1.0,0.4,0.0,0,0
1774632939.145,5.071,98.6,83.85,0,0,81,0.5,0.4,96.2,83.90,0,0,75,1.6,0.6,92.6,83.85,0,0,81,2.1,0.4,103.1,83.84,0,0,79,0.5,0.5,0.0,0,0
1774632939.569,5.495,98.6,83.85,0,0,81,0.5,0.4,95.3,83.90,0,0,75,0.5,0.4,91.8,83.85,0,0,81,0.4,0.5,102.9,83.84,0,0,78,1.5,0.4,0.0,0,0
1774632939.990,5.916,98.6,83.85,0,0,81,1.1,2.1,95.3,83.90,0,0,75,0.5,0.5,91.8,83.85,0,0,81,1.5,0.5,102.9,83.84,0,0,78,0.5,0.5,0.0,0,0
1774632940.412,6.338,98.2,83.85,0,0,81,2.5,0.5,95.2,83.90,0,0,74,1.5,0.5,91.6,83.85,0,0,81,0.5,0.5,102.4,83.84,0,0,78,0.5,0.4,0.0,0,0
1774632940.834,6.760,98.2,83.85,0,0,81,0.5,0.5,95.2,83.90,0,0,74,0.5,0.5,91.6,83.85,0,0,81,0.5,1.0,102.4,83.84,0,0,78,4.0,3.8,0.0,0,0
1774632941.258,7.184,97.2,83.85,0,0,81,0.5,0.4,95.2,83.90,0,0,74,0.5,0.5,91.2,83.85,0,0,80,0.5,0.5,102.3,83.84,0,0,77,1.5,0.5,0.0,0,0
1774632941.679,7.605,97.2,83.85,0,0,81,0.5,0.5,94.8,83.90,0,0,74,0.5,0.4,91.2,83.85,0,0,80,1.5,0.5,102.3,83.84,0,0,77,0.5,0.4,0.0,0,0
1774632942.101,8.027,97.2,83.85,0,0,81,1.5,0.5,94.8,83.90,0,0,74,0.5,0.5,91.2,83.85,0,0,80,0.5,2.2,102.3,83.84,0,0,77,2.1,0.4,0.0,0,0
1774632942.528,8.454,96.9,83.85,0,0,80,0.5,0.4,94.6,83.90,0,0,74,0.5,0.4,90.9,83.85,0,0,80,0.5,0.4,102.1,83.84,0,0,77,0.5,0.4,0.0,0,0
1774632942.950,8.876,96.9,83.85,0,0,80,0.5,5.2,94.6,83.90,0,0,74,2.2,2.0,90.9,83.85,0,0,80,0.5,0.4,102.1,83.84,0,0,77,0.5,0.5,0.0,0,0
1774632943.372,9.298,95.6,83.85,0,0,80,0.5,0.4,93.9,83.90,0,0,73,0.5,0.4,90.8,83.85,0,0,79,0.5,0.5,101.7,83.84,0,0,77,1.5,0.4,0.0,0,0
1774632943.793,9.720,95.6,83.85,0,0,80,1.5,0.4,93.9,83.90,0,0,73,0.5,0.5,90.8,83.85,0,0,79,1.5,0.5,101.7,83.84,0,0,77,0.5,1.0,0.0,0,0
1774632944.215,10.141,95.2,83.85,0,0,80,2.1,0.4,93.9,83.90,0,0,73,1.5,0.4,90.4,83.85,0,0,79,0.5,0.4,101.7,83.84,0,0,77,0.5,0.5,0.0,0,0
1774632944.636,10.562,95.2,83.85,0,0,80,1.0,0.5,93.8,83.90,0,0,73,0.5,0.4,90.4,83.85,0,0,79,0.5,0.4,101.5,83.84,0,0,76,0.5,0.5,0.0,0,0
1774632945.058,10.984,95.2,83.85,0,0,80,0.5,0.4,93.8,83.90,0,0,73,0.5,0.4,90.4,83.85,0,0,79,0.5,0.5,101.5,83.84,0,0,76,1.5,2.2,0.0,0,0
1774632945.485,11.412,94.4,83.85,0,0,79,0.5,0.5,93.4,83.90,0,0,72,0.5,0.5,90.4,83.85,0,0,79,1.5,0.4,101.4,83.84,0,0,76,0.5,0.5,0.0,0,0
